tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
CGN-TRB-0334,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 17,Protection Relay,1,Critical,ABB,ABB-ProtectionRelay-1387,SN-mk501gjz-00RSK5,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 14",2018-04-02,192.168.11.80,IEC 61850,100,SIS-TRB,2025-11-18,2028-12-01
CGN-TRB-0335,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 17,Circuit Breaker,2,Critical,Schneider,SCH-CircuitBreaker-9156,SN-mk501gjz-A34AT7,Circuit Breaker for Turbine Hall operations,"Turbine Hall, Station 15",2019-11-15,192.168.11.81,Foundation Fieldbus,100,SIS-TRB,2025-11-27,2026-11-25
CGN-TRB-0336,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 17,EMS Server,1,Critical,SEL,SEL-EMSServer-6096,SN-mk501gjz-0JUIPU,EMS Server for Turbine Hall operations,"Turbine Hall, Station 16",2025-03-31,192.168.11.82,Ethernet/IP,100,SIS-TRB,2026-01-01,2027-03-11
CGN-TRB-0337,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 17,Metering Unit,2,Critical,Toshiba,TOS-MeteringUnit-2665,SN-mk501gjz-BBGLQO,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 17",2016-06-06,192.168.11.83,Modbus,100,SIS-TRB,2025-05-06,2026-06-21
CGN-TRB-0338,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 17,Disconnect Switch,2,Critical,Siemens,SIE-DisconnectSwitch-3073,SN-mk501gjz-0XDBGB,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 18",2025-11-05,192.168.11.84,Profibus,100,SIS-TRB,2025-10-18,2026-02-15
CGN-TRB-0339,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 17,Current Transformer,2,Critical,GE,GE-CurrentTransformer-4696,SN-mk501gjz-10U7O4,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 19",2022-03-30,192.168.11.85,Modbus,100,SIS-TRB,2025-11-15,2028-04-21
CGN-TRB-0340,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 17,Current Transformer,2,Critical,GE,GE-CurrentTransformer-1974,SN-mk501gjz-7QBHP2,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 20",2022-01-05,192.168.11.86,Profibus,100,SIS-TRB,2025-09-11,2028-04-23
CGN-TRB-0341,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 18,SCADA RTU,1,Critical,Eaton,EAT-SCADARTU-8850,SN-mk501gjz-L7STES,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 1",2020-08-24,192.168.11.87,DNP3,100,SIS-TRB,2025-06-24,2027-02-01
CGN-TRB-0342,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 18,Circuit Breaker,2,Critical,Toshiba,TOS-CircuitBreaker-4329,SN-mk501gjz-T7HHUH,Circuit Breaker for Turbine Hall operations,"Turbine Hall, Station 2",2025-08-30,192.168.11.88,Modbus,100,SIS-TRB,2025-05-28,2028-05-27
CGN-TRB-0343,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 18,SCADA RTU,1,Critical,ABB,ABB-SCADARTU-9734,SN-mk501gjz-0OVWC8,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 3",2025-11-11,192.168.11.89,Ethernet/IP,100,SIS-TRB,2025-04-04,2027-08-31
CGN-TRB-0344,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 18,Tap Changer Controller,2,Critical,ABB,ABB-TapChangerController-3739,SN-mk501gjz-57N6JG,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 4",2016-05-19,192.168.11.90,HART,100,SIS-TRB,2025-05-27,2026-09-28
CGN-GEN-0345,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Disconnect Switch,2,Critical,Schneider,SCH-DisconnectSwitch-4414,SN-mk501gjz-HFRVCD,Disconnect Switch for Generator operations,"Generator, Station 1",2020-03-31,192.168.11.1,Modbus,110,SIS-GEN,2025-03-04,2026-03-27
CGN-GEN-0346,Central Generation,CGN,Generator,GEN,Generator - Zone 1,IED,1,Critical,SEL,SEL-IED-9920,SN-mk501gjz-0B5MA9,IED for Generator operations,"Generator, Station 2",2022-07-24,192.168.11.2,IEC 61850,110,SIS-GEN,2025-04-28,2027-02-04
CGN-GEN-0347,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Protection Relay,1,Critical,GE,GE-ProtectionRelay-5522,SN-mk501gjz-0AK3T5,Protection Relay for Generator operations,"Generator, Station 3",2024-07-25,192.168.11.3,OPC UA,110,SIS-GEN,2025-07-24,2028-09-24
CGN-GEN-0348,Central Generation,CGN,Generator,GEN,Generator - Zone 1,DFR,2,Critical,Schneider,SCH-DFR-5748,SN-mk501gjz-3C1HHC,DFR for Generator operations,"Generator, Station 4",2024-06-28,192.168.11.4,Foundation Fieldbus,110,SIS-GEN,2025-12-25,2027-07-16
CGN-GEN-0349,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Environmental Sensor,2,Critical,GE,GE-EnvironmentalSensor-2481,SN-mk501gjz-Y1CJ1Z,Environmental Sensor for Generator operations,"Generator, Station 5",2025-10-20,192.168.11.5,Foundation Fieldbus,110,SIS-GEN,2025-06-07,2026-09-25
CGN-GEN-0350,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Metering Unit,2,Critical,Eaton,EAT-MeteringUnit-6509,SN-mk501gjz-XT6RPG,Metering Unit for Generator operations,"Generator, Station 6",2025-01-22,192.168.11.6,HART,110,SIS-GEN,2025-08-28,2028-01-08
CGN-GEN-0351,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Manual Indicator,3,Critical,Schneider,SCH-ManualIndicator-3742,SN-mk501gjz-ZCZMLX,Manual Indicator for Generator operations,"Generator, Station 7",2023-06-25,,,110,SIS-GEN,2025-10-25,2026-05-27
CGN-GEN-0352,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Manual Indicator,3,Critical,SEL,SEL-ManualIndicator-4796,SN-mk501gjz-NQR4KJ,Manual Indicator for Generator operations,"Generator, Station 8",2025-01-14,,,110,SIS-GEN,2025-04-07,2026-07-30
CGN-GEN-0353,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Phasor Measurement Unit,1,Critical,SEL,SEL-PhasorMeasurementUnit-2426,SN-mk501gjz-4Z559I,Phasor Measurement Unit for Generator operations,"Generator, Station 9",2020-12-07,192.168.11.9,DNP3,110,SIS-GEN,2025-08-24,2028-09-16
CGN-GEN-0354,Central Generation,CGN,Generator,GEN,Generator - Zone 1,HMI,1,Critical,Hitachi,HIT-HMI-1448,SN-mk501gjz-5WK3MK,HMI for Generator operations,"Generator, Station 10",2019-01-09,192.168.11.10,DNP3,110,SIS-GEN,2025-12-06,2027-02-07
CGN-GEN-0355,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Environmental Sensor,2,Critical,Eaton,EAT-EnvironmentalSensor-1487,SN-mk501gjz-FA532E,Environmental Sensor for Generator operations,"Generator, Station 11",2021-12-27,192.168.11.11,Modbus,110,SIS-GEN,2026-01-04,2026-01-09
CGN-GEN-0356,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Disconnect Switch,2,Critical,Toshiba,TOS-DisconnectSwitch-5590,SN-mk501gjz-ZGL0R2,Disconnect Switch for Generator operations,"Generator, Station 12",2025-03-02,192.168.11.12,HART,110,SIS-GEN,2025-06-27,2027-09-27
CGN-GEN-0357,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Current Transformer,2,Critical,Eaton,EAT-CurrentTransformer-9996,SN-mk501gjz-NQFUI6,Current Transformer for Generator operations,"Generator, Station 13",2017-02-22,192.168.11.13,Modbus,110,SIS-GEN,2025-09-18,2027-10-13
CGN-GEN-0358,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Voltage Transformer,2,Critical,Toshiba,TOS-VoltageTransformer-1570,SN-mk501gjz-GRWB2G,Voltage Transformer for Generator operations,"Generator, Station 14",2018-08-10,192.168.11.14,Foundation Fieldbus,110,SIS-GEN,2025-07-28,2026-02-17
CGN-GEN-0359,Central Generation,CGN,Generator,GEN,Generator - Zone 1,IED,1,Critical,Hitachi,HIT-IED-3311,SN-mk501gjz-O0EP6R,IED for Generator operations,"Generator, Station 15",2017-06-23,192.168.11.15,OPC UA,110,SIS-GEN,2025-09-02,2027-06-26
CGN-GEN-0360,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Circuit Breaker,2,Critical,Schneider,SCH-CircuitBreaker-8770,SN-mk501gjz-UJARS0,Circuit Breaker for Generator operations,"Generator, Station 16",2020-09-07,192.168.11.16,Profibus,110,SIS-GEN,2025-08-05,2026-03-16
CGN-GEN-0361,Central Generation,CGN,Generator,GEN,Generator - Zone 1,IED,1,Critical,Schneider,SCH-IED-6499,SN-mk501gjz-72URKC,IED for Generator operations,"Generator, Station 17",2016-01-27,192.168.11.17,IEC 61850,110,SIS-GEN,2025-07-22,2027-03-29
CGN-GEN-0362,Central Generation,CGN,Generator,GEN,Generator - Zone 1,IED,1,Critical,ABB,ABB-IED-9852,SN-mk501gjz-74R0OD,IED for Generator operations,"Generator, Station 18",2021-12-29,192.168.11.18,IEC 61850,110,SIS-GEN,2025-08-22,2026-01-17
CGN-GEN-0363,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Voltage Transformer,2,Critical,Hitachi,HIT-VoltageTransformer-7997,SN-mk501gjz-D3OHAL,Voltage Transformer for Generator operations,"Generator, Station 19",2016-02-01,192.168.11.19,Profibus,110,SIS-GEN,2025-04-27,2027-05-19
CGN-GEN-0364,Central Generation,CGN,Generator,GEN,Generator - Zone 1,Manual Indicator,3,Critical,Hitachi,HIT-ManualIndicator-5398,SN-mk501gjz-KQP74T,Manual Indicator for Generator operations,"Generator, Station 20",2024-01-18,,,110,SIS-GEN,2025-04-30,2026-09-10
CGN-GEN-0365,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Circuit Breaker,2,Critical,SEL,SEL-CircuitBreaker-7472,SN-mk501gjz-BCPG7F,Circuit Breaker for Generator operations,"Generator, Station 1",2023-07-21,192.168.11.21,Profibus,110,SIS-GEN,2025-10-31,2027-09-23
CGN-GEN-0366,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Disconnect Switch,2,Critical,Schneider,SCH-DisconnectSwitch-2516,SN-mk501gjz-ZHGUDO,Disconnect Switch for Generator operations,"Generator, Station 2",2023-05-18,192.168.11.22,Foundation Fieldbus,110,SIS-GEN,2025-03-06,2026-08-13
CGN-GEN-0367,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Phasor Measurement Unit,1,Critical,Toshiba,TOS-PhasorMeasurementUnit-8604,SN-mk501gjz-I2GHIG,Phasor Measurement Unit for Generator operations,"Generator, Station 3",2024-06-01,192.168.11.23,Ethernet/IP,110,SIS-GEN,2025-10-08,2028-10-22
CGN-GEN-0368,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Voltage Transformer,2,Critical,GE,GE-VoltageTransformer-3130,SN-mk501gjz-0EIRW3,Voltage Transformer for Generator operations,"Generator, Station 4",2020-07-30,192.168.11.24,HART,110,SIS-GEN,2025-10-04,2026-12-06
CGN-GEN-0369,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Voltage Transformer,2,Critical,SEL,SEL-VoltageTransformer-3349,SN-mk501gjz-V9J8QP,Voltage Transformer for Generator operations,"Generator, Station 5",2017-08-03,192.168.11.25,Foundation Fieldbus,110,SIS-GEN,2025-07-23,2027-06-24
CGN-GEN-0370,Central Generation,CGN,Generator,GEN,Generator - Zone 2,SCADA RTU,1,Critical,ABB,ABB-SCADARTU-9491,SN-mk501gjz-3M4PKW,SCADA RTU for Generator operations,"Generator, Station 6",2025-11-27,192.168.11.26,Modbus TCP,110,SIS-GEN,2025-11-14,2027-01-17
CGN-GEN-0371,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Disconnect Switch,2,Critical,Eaton,EAT-DisconnectSwitch-5855,SN-mk501gjz-C5HFBD,Disconnect Switch for Generator operations,"Generator, Station 7",2024-10-31,192.168.11.27,Foundation Fieldbus,110,SIS-GEN,2025-12-18,2027-10-27
CGN-GEN-0372,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Voltage Transformer,2,Critical,Siemens,SIE-VoltageTransformer-1383,SN-mk501gjz-GD7BON,Voltage Transformer for Generator operations,"Generator, Station 8",2024-03-14,192.168.11.28,HART,110,SIS-GEN,2025-02-22,2026-02-16
CGN-GEN-0373,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Circuit Breaker,2,Critical,ABB,ABB-CircuitBreaker-9733,SN-mk501gjz-M18WS8,Circuit Breaker for Generator operations,"Generator, Station 9",2020-06-19,192.168.11.29,Foundation Fieldbus,110,SIS-GEN,2025-08-31,2026-12-13
CGN-GEN-0374,Central Generation,CGN,Generator,GEN,Generator - Zone 2,SCADA RTU,1,Critical,Schneider,SCH-SCADARTU-1971,SN-mk501gjz-ZTPPP8,SCADA RTU for Generator operations,"Generator, Station 10",2016-11-21,192.168.11.30,DNP3,110,SIS-GEN,2025-10-19,2027-12-30
CGN-GEN-0375,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Circuit Breaker,2,Critical,ABB,ABB-CircuitBreaker-5884,SN-mk501gjz-CH3218,Circuit Breaker for Generator operations,"Generator, Station 11",2017-05-06,192.168.11.31,HART,110,SIS-GEN,2025-02-26,2026-06-13
CGN-GEN-0376,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Voltage Transformer,2,Critical,SEL,SEL-VoltageTransformer-9554,SN-mk501gjz-L2JPVT,Voltage Transformer for Generator operations,"Generator, Station 12",2022-08-20,192.168.11.32,Foundation Fieldbus,110,SIS-GEN,2025-11-14,2026-02-04
CGN-GEN-0377,Central Generation,CGN,Generator,GEN,Generator - Zone 2,SCADA RTU,1,Critical,Toshiba,TOS-SCADARTU-2618,SN-mk501gjz-E152I2,SCADA RTU for Generator operations,"Generator, Station 13",2017-08-02,192.168.11.33,DNP3,110,SIS-GEN,2025-04-12,2026-09-24
CGN-GEN-0378,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Protection Relay,1,Critical,Schneider,SCH-ProtectionRelay-9145,SN-mk501gjz-RCQX5Q,Protection Relay for Generator operations,"Generator, Station 14",2020-12-23,192.168.11.34,DNP3,110,SIS-GEN,2025-01-23,2027-12-20
CGN-GEN-0379,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Battery Monitor,2,Critical,Toshiba,TOS-BatteryMonitor-5866,SN-mk501gjz-A7KRWN,Battery Monitor for Generator operations,"Generator, Station 15",2024-08-16,192.168.11.35,HART,110,SIS-GEN,2025-03-04,2027-05-29
CGN-GEN-0380,Central Generation,CGN,Generator,GEN,Generator - Zone 2,DFR,2,Critical,Schneider,SCH-DFR-6898,SN-mk501gjz-Z5S96S,DFR for Generator operations,"Generator, Station 16",2019-10-21,192.168.11.36,Profibus,110,SIS-GEN,2025-09-14,2028-09-12
CGN-GEN-0381,Central Generation,CGN,Generator,GEN,Generator - Zone 2,DFR,2,Critical,SEL,SEL-DFR-4955,SN-mk501gjz-C2UK2R,DFR for Generator operations,"Generator, Station 17",2022-12-14,192.168.11.37,Modbus,110,SIS-GEN,2025-08-30,2026-04-26
CGN-GEN-0382,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Manual Indicator,3,Critical,Toshiba,TOS-ManualIndicator-5548,SN-mk501gjz-B9A1EY,Manual Indicator for Generator operations,"Generator, Station 18",2024-01-05,,,110,SIS-GEN,2025-04-05,2027-11-17
CGN-GEN-0383,Central Generation,CGN,Generator,GEN,Generator - Zone 2,Voltage Transformer,2,Critical,SEL,SEL-VoltageTransformer-6517,SN-mk501gjz-S8CEVH,Voltage Transformer for Generator operations,"Generator, Station 19",2018-02-10,192.168.11.39,Modbus,110,SIS-GEN,2025-03-05,2026-05-30
CGN-GEN-0384,Central Generation,CGN,Generator,GEN,Generator - Zone 2,IED,1,Critical,Eaton,EAT-IED-7967,SN-mk501gjz-CF1WK7,IED for Generator operations,"Generator, Station 20",2024-05-08,192.168.11.40,Modbus TCP,110,SIS-GEN,2025-04-09,2027-04-26
CGN-GEN-0385,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Protection Relay,1,Critical,GE,GE-ProtectionRelay-7296,SN-mk501gjz-KRPCLN,Protection Relay for Generator operations,"Generator, Station 1",2022-07-24,192.168.11.41,IEC 61850,110,SIS-GEN,2025-12-30,2028-11-21
CGN-GEN-0386,Central Generation,CGN,Generator,GEN,Generator - Zone 3,DFR,2,Critical,Toshiba,TOS-DFR-5616,SN-mk501gjz-Y7VFET,DFR for Generator operations,"Generator, Station 2",2022-05-23,192.168.11.42,HART,110,SIS-GEN,2025-10-15,2027-03-04
CGN-GEN-0387,Central Generation,CGN,Generator,GEN,Generator - Zone 3,SCADA RTU,1,Critical,Toshiba,TOS-SCADARTU-5421,SN-mk501gjz-NI1AW4,SCADA RTU for Generator operations,"Generator, Station 3",2018-09-15,192.168.11.43,OPC UA,110,SIS-GEN,2025-01-23,2028-03-31
CGN-GEN-0388,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Tap Changer Controller,2,Critical,Eaton,EAT-TapChangerController-4352,SN-mk501gjz-160FJW,Tap Changer Controller for Generator operations,"Generator, Station 4",2018-12-01,192.168.11.44,Profibus,110,SIS-GEN,2026-01-04,2027-02-16
CGN-GEN-0389,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Battery Monitor,2,Critical,Toshiba,TOS-BatteryMonitor-4372,SN-mk501gk0-E3YV3K,Battery Monitor for Generator operations,"Generator, Station 5",2016-09-27,192.168.11.45,Modbus,110,SIS-GEN,2025-10-12,2028-11-07
CGN-GEN-0390,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Metering Unit,2,Critical,Eaton,EAT-MeteringUnit-6502,SN-mk501gk0-CH5TZA,Metering Unit for Generator operations,"Generator, Station 6",2018-11-13,192.168.11.46,Modbus,110,SIS-GEN,2025-01-15,2028-10-30
CGN-GEN-0391,Central Generation,CGN,Generator,GEN,Generator - Zone 3,DFR,2,Critical,Eaton,EAT-DFR-1969,SN-mk501gk0-IYRJ3B,DFR for Generator operations,"Generator, Station 7",2022-12-16,192.168.11.47,HART,110,SIS-GEN,2025-07-23,2028-03-04
CGN-GEN-0392,Central Generation,CGN,Generator,GEN,Generator - Zone 3,IED,1,Critical,Schneider,SCH-IED-9521,SN-mk501gk0-QA09DL,IED for Generator operations,"Generator, Station 8",2023-08-25,192.168.11.48,Ethernet/IP,110,SIS-GEN,2025-10-30,2026-02-07
CGN-GEN-0393,Central Generation,CGN,Generator,GEN,Generator - Zone 3,SCADA RTU,1,Critical,Eaton,EAT-SCADARTU-8209,SN-mk501gk0-IPUAWG,SCADA RTU for Generator operations,"Generator, Station 9",2016-09-02,192.168.11.49,OPC UA,110,SIS-GEN,2025-09-04,2026-11-26
CGN-GEN-0394,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Manual Indicator,3,Critical,Toshiba,TOS-ManualIndicator-6027,SN-mk501gk0-KNWPKC,Manual Indicator for Generator operations,"Generator, Station 10",2020-07-13,,,110,SIS-GEN,2025-08-17,2028-09-16
CGN-GEN-0395,Central Generation,CGN,Generator,GEN,Generator - Zone 3,SCADA RTU,1,Critical,SEL,SEL-SCADARTU-8989,SN-mk501gk0-HXAHRC,SCADA RTU for Generator operations,"Generator, Station 11",2016-07-18,192.168.11.51,Modbus TCP,110,SIS-GEN,2025-03-11,2028-03-01
CGN-GEN-0396,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Metering Unit,2,Critical,SEL,SEL-MeteringUnit-4569,SN-mk501gk0-ZGVGB5,Metering Unit for Generator operations,"Generator, Station 12",2017-06-21,192.168.11.52,Profibus,110,SIS-GEN,2025-04-09,2026-12-18
CGN-GEN-0397,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Current Transformer,2,Critical,ABB,ABB-CurrentTransformer-1044,SN-mk501gk0-MC302V,Current Transformer for Generator operations,"Generator, Station 13",2024-03-01,192.168.11.53,HART,110,SIS-GEN,2025-03-05,2028-07-20
CGN-GEN-0398,Central Generation,CGN,Generator,GEN,Generator - Zone 3,EMS Server,1,Critical,Eaton,EAT-EMSServer-1735,SN-mk501gk0-G1626A,EMS Server for Generator operations,"Generator, Station 14",2016-05-26,192.168.11.54,DNP3,110,SIS-GEN,2025-12-27,2026-10-30
CGN-GEN-0399,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Manual Indicator,3,Critical,Schneider,SCH-ManualIndicator-5328,SN-mk501gk0-8H0J77,Manual Indicator for Generator operations,"Generator, Station 15",2021-07-03,,,110,SIS-GEN,2025-08-09,2028-01-06
CGN-GEN-0400,Central Generation,CGN,Generator,GEN,Generator - Zone 3,SCADA RTU,1,Critical,Hitachi,HIT-SCADARTU-1485,SN-mk501gk0-UFUJPV,SCADA RTU for Generator operations,"Generator, Station 16",2025-09-19,192.168.11.56,Modbus TCP,110,SIS-GEN,2025-08-04,2028-05-25
CGN-GEN-0401,Central Generation,CGN,Generator,GEN,Generator - Zone 3,DFR,2,Critical,Toshiba,TOS-DFR-8678,SN-mk501gk0-EX3CKL,DFR for Generator operations,"Generator, Station 17",2016-02-14,192.168.11.57,Foundation Fieldbus,110,SIS-GEN,2025-06-27,2027-07-13
CGN-GEN-0402,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Protection Relay,1,Critical,ABB,ABB-ProtectionRelay-6915,SN-mk501gk0-U6QN6I,Protection Relay for Generator operations,"Generator, Station 18",2022-02-23,192.168.11.58,IEC 61850,110,SIS-GEN,2025-04-29,2026-07-31
CGN-GEN-0403,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Phasor Measurement Unit,1,Critical,ABB,ABB-PhasorMeasurementUnit-4534,SN-mk501gk0-OG72SO,Phasor Measurement Unit for Generator operations,"Generator, Station 19",2018-03-15,192.168.11.59,Modbus TCP,110,SIS-GEN,2025-05-10,2027-12-08
CGN-GEN-0404,Central Generation,CGN,Generator,GEN,Generator - Zone 3,Disconnect Switch,2,Critical,Toshiba,TOS-DisconnectSwitch-8278,SN-mk501gk0-BUV1W0,Disconnect Switch for Generator operations,"Generator, Station 20",2019-09-30,192.168.11.60,HART,110,SIS-GEN,2025-05-18,2028-01-28
CGN-GEN-0405,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Disconnect Switch,2,Critical,ABB,ABB-DisconnectSwitch-3448,SN-mk501gk0-56BCEM,Disconnect Switch for Generator operations,"Generator, Station 1",2020-08-28,192.168.11.61,Modbus,110,SIS-GEN,2025-04-16,2028-08-30
CGN-GEN-0406,Central Generation,CGN,Generator,GEN,Generator - Zone 4,DFR,2,Critical,Siemens,SIE-DFR-1729,SN-mk501gk0-6N1UIF,DFR for Generator operations,"Generator, Station 2",2024-04-30,192.168.11.62,Modbus,110,SIS-GEN,2025-02-21,2027-05-07
CGN-GEN-0407,Central Generation,CGN,Generator,GEN,Generator - Zone 4,DFR,2,Critical,Eaton,EAT-DFR-2545,SN-mk501gk0-0Z9VJ7,DFR for Generator operations,"Generator, Station 3",2023-01-04,192.168.11.63,Profibus,110,SIS-GEN,2025-07-14,2027-03-27
CGN-GEN-0408,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Current Transformer,2,Critical,GE,GE-CurrentTransformer-2400,SN-mk501gk0-YW8QMA,Current Transformer for Generator operations,"Generator, Station 4",2020-09-16,192.168.11.64,Foundation Fieldbus,110,SIS-GEN,2025-11-28,2026-09-09
CGN-GEN-0409,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Protection Relay,1,Critical,Eaton,EAT-ProtectionRelay-5624,SN-mk501gk0-VVZVRT,Protection Relay for Generator operations,"Generator, Station 5",2022-05-13,192.168.11.65,Modbus TCP,110,SIS-GEN,2026-01-03,2026-06-15
CGN-GEN-0410,Central Generation,CGN,Generator,GEN,Generator - Zone 4,DFR,2,Critical,Hitachi,HIT-DFR-4252,SN-mk501gk0-2PTGYS,DFR for Generator operations,"Generator, Station 6",2016-11-18,192.168.11.66,Foundation Fieldbus,110,SIS-GEN,2025-10-10,2028-03-26
CGN-GEN-0411,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Metering Unit,2,Critical,Toshiba,TOS-MeteringUnit-1594,SN-mk501gk0-IARZ0V,Metering Unit for Generator operations,"Generator, Station 7",2016-06-12,192.168.11.67,Modbus,110,SIS-GEN,2025-07-09,2028-08-17
CGN-GEN-0412,Central Generation,CGN,Generator,GEN,Generator - Zone 4,SCADA RTU,1,Critical,Hitachi,HIT-SCADARTU-8185,SN-mk501gk0-O1STDI,SCADA RTU for Generator operations,"Generator, Station 8",2017-09-23,192.168.11.68,OPC UA,110,SIS-GEN,2025-02-24,2026-06-30
CGN-GEN-0413,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Manual Indicator,3,Critical,ABB,ABB-ManualIndicator-9700,SN-mk501gk0-871FNH,Manual Indicator for Generator operations,"Generator, Station 9",2021-05-05,,,110,SIS-GEN,2025-10-16,2026-09-03
CGN-GEN-0414,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Voltage Transformer,2,Critical,GE,GE-VoltageTransformer-2295,SN-mk501gk0-WE5CXL,Voltage Transformer for Generator operations,"Generator, Station 10",2019-05-04,192.168.11.70,HART,110,SIS-GEN,2025-06-15,2026-10-02
CGN-GEN-0415,Central Generation,CGN,Generator,GEN,Generator - Zone 4,IED,1,Critical,Schneider,SCH-IED-1028,SN-mk501gk0-KJ0X2H,IED for Generator operations,"Generator, Station 11",2017-11-04,192.168.11.71,IEC 61850,110,SIS-GEN,2025-03-21,2027-07-04
CGN-GEN-0416,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Protection Relay,1,Critical,ABB,ABB-ProtectionRelay-8623,SN-mk501gk0-TVG7N8,Protection Relay for Generator operations,"Generator, Station 12",2023-12-03,192.168.11.72,IEC 61850,110,SIS-GEN,2025-12-12,2027-04-17
CGN-GEN-0417,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Circuit Breaker,2,Critical,Toshiba,TOS-CircuitBreaker-8823,SN-mk501gk0-WAU65A,Circuit Breaker for Generator operations,"Generator, Station 13",2020-12-05,192.168.11.73,Profibus,110,SIS-GEN,2025-03-02,2026-01-31
CGN-GEN-0418,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Current Transformer,2,Critical,Hitachi,HIT-CurrentTransformer-8038,SN-mk501gk0-CAR7MD,Current Transformer for Generator operations,"Generator, Station 14",2022-06-20,192.168.11.74,HART,110,SIS-GEN,2025-12-26,2026-04-07
CGN-GEN-0419,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Protection Relay,1,Critical,Eaton,EAT-ProtectionRelay-3089,SN-mk501gk0-LC6FJJ,Protection Relay for Generator operations,"Generator, Station 15",2017-05-08,192.168.11.75,Modbus TCP,110,SIS-GEN,2025-02-04,2026-08-28
CGN-GEN-0420,Central Generation,CGN,Generator,GEN,Generator - Zone 4,Voltage Transformer,2,Critical,Schneider,SCH-VoltageTransformer-6671,SN-mk501gk0-D7JJLM,Voltage Transformer for Generator operations,"Generator, Station 16",2017-02-02,192.168.11.76,HART,110,SIS-GEN,2025-08-15,2026-05-25
