tag_id,discovered_ip,mac_address,hostname,device_type,vendor,model,firmware_version,protocol,network_segment,first_seen,last_seen,discovery_method,confidence,open_ports,vulnerabilities,cve_ids,os_family,is_managed,last_patch_date,risk_score
BTR-CTL-3062,10.10.1.236,e6:7d:3b:10:73:ed,BTR-CTL-engineering-workstation,Engineering Workstation,Siemens,SIE-EngineeringWorkstation-1738,4.1.80,Ethernet/IP,VLAN-10,2025-09-17T21:02:43.697Z,2026-01-07T11:50:39.129Z,Active Probe,99,"502,102",2,CVE-2021-43662;CVE-2021-37128,VxWorks,false,2025-11-25,95
BTR-CTL-3063,10.10.1.237,78:1c:0c:d4:e7:9a,BTR-CTL-plc,PLC,ABB,,5.4.37,Ethernet/IP,VLAN-10,2025-12-18T14:17:45.085Z,2026-01-05T18:53:22.213Z,Network Scan,75,"502,102,44818,2222",1,CVE-2021-47787;CVE-2022-31488,Linux RT,false,2025-07-07,88
BTR-CTL-3067,10.10.1.241,ea:88:5b:38:57:71,BTR-CTL-control-valve,Control Valve,ABB,ABB-ControlValve-8292,5.1.74,Foundation Fieldbus,VLAN-10,2025-07-19T00:56:17.905Z,2026-01-03T04:56:06.230Z,Protocol Analysis,70,"80,443,22",1,CVE-2024-11891,,true,2025-11-09,69
BTR-CTL-3068,10.10.1.242,10:0f:d4:98:29:78,BTR-CTL-plc,PLC,Honeywell,HON-PLC-7263,1.9.24,Ethernet/IP,VLAN-10,2025-08-05T06:16:04.244Z,2026-01-05T21:21:35.214Z,Passive Monitoring,97,"502,102",2,CVE-2020-30844;CVE-2024-20426,Windows Embedded,false,2025-12-30,75
BTR-CTL-3069,10.10.1.243,af:37:f2:07:c6:8e,BTR-CTL-temperature-transmitter,Temperature Transmitter,HIMA,HIM-TemperatureTransmitter-9030,2.8.14,Modbus,VLAN-10,2025-07-29T00:22:32.394Z,2026-01-04T20:36:22.216Z,Protocol Analysis,80,"80,443,22,161",4,CVE-2024-30830;CVE-2022-5299,,true,2025-05-05,65
BTR-CTL-3070,10.10.1.244,5a:a1:e4:d8:12:15,BTR-CTL-pressure-transmitter,Pressure Transmitter,ABB,ABB-PressureTransmitter-3698,5.6.15,Foundation Fieldbus,VLAN-10,2025-12-11T01:56:08.909Z,2026-01-07T13:17:55.676Z,Active Probe,74,"80,443,22,161,502",2,,,true,2025-07-03,65
BTR-CTL-3072,10.10.1.246,89:05:6d:8e:50:ed,BTR-CTL-temperature-transmitter,Temperature Transmitter,Siemens,SIE-TemperatureTransmitter-2629,2.6.37,Profibus,VLAN-10,2025-09-19T19:59:18.268Z,2026-01-01T06:46:42.390Z,Network Scan,75,"80,443,22,161,502",7,,,true,2025-08-06,79
BTR-CTL-3075,10.10.1.249,68:bc:df:1b:b7:c2,BTR-CTL-flow-transmitter,Flow Transmitter,Yokogawa,YOK-FlowTransmitter-3991,3.4.99,HART,VLAN-10,2025-08-17T14:29:17.243Z,2026-01-05T12:27:48.327Z,Network Scan,91,"80,443,22,161,502",6,CVE-2022-48520,,false,2025-02-23,79
,10.10.1.250,a0:bc:1e:98:5b:c9,,Unknown,Unknown,,4.8.25,Foundation Fieldbus,VLAN-10,2025-12-09T20:28:13.550Z,2026-01-03T19:35:32.734Z,SNMP,73,"80,443,22,161",0,CVE-2021-28759,,false,2026-01-02,75
BTR-CTL-3077,10.10.1.251,a2:dd:6c:3f:d3:c6,BTR-CTL-level-transmitter,Level Transmitter,Schneider,SCH-LevelTransmitter-2897,2.6.98,HART,VLAN-10,2025-08-02T00:30:41.674Z,2026-01-07T01:02:31.539Z,Protocol Analysis,73,"80,443,22,161,502",5,,,true,2025-11-25,76
BTR-CTL-3078,10.10.1.252,ef:28:32:64:46:a0,BTR-CTL-control-valve,Control Valve,Rockwell,ROC-ControlValve-3839,5.2.2,Modbus,VLAN-10,2025-09-10T06:18:30.393Z,2026-01-05T09:52:38.785Z,Network Scan,74,80,5,CVE-2020-8049,,true,2026-01-02,75
BTR-CTL-3079,10.10.1.253,72:54:24:e9:0c:c8,BTR-CTL-pressure-transmitter,Pressure Transmitter,HIMA,HIM-PressureTransmitter-8983,5.6.87,HART,VLAN-10,2025-09-26T06:01:15.241Z,2026-01-05T01:48:26.204Z,Protocol Analysis,85,"80,443,22,161,502",6,CVE-2024-38708,,false,2025-02-05,65
BTR-CTL-3080,10.10.1.254,ee:db:46:8f:e6:67,BTR-CTL-temperature-transmitter,Temperature Transmitter,HIMA,HIM-TemperatureTransmitter-4634,1.6.34,Foundation Fieldbus,VLAN-10,2025-08-05T17:27:11.744Z,2026-01-06T22:07:57.790Z,Protocol Analysis,78,"80,443,22,161",6,,,true,2025-11-20,65
BTR-CTL-3081,10.10.2.1,e7:33:86:d5:3d:da,BTR-CTL-level-transmitter,Level Transmitter,HIMA,HIM-LevelTransmitter-3613,5.8.23,Foundation Fieldbus,VLAN-10,2025-08-22T10:18:44.216Z,2026-01-03T10:03:55.493Z,Network Scan,81,80,5,CVE-2023-1526;CVE-2024-44644,,true,2025-08-31,67
BTR-CTL-3084,10.10.2.4,f2:ae:a3:94:af:a3,,HMI Station,Siemens,,1.5.13,Ethernet/IP,VLAN-10,2025-10-11T16:35:59.730Z,2026-01-05T11:47:23.685Z,Network Scan,85,"502,102",1,CVE-2022-19837;CVE-2021-20808,QNX,true,2025-04-12,89
BTR-CTL-3088,10.10.2.8,91:19:83:d3:77:12,BTR-CTL-level-transmitter,Level Transmitter,Rockwell,ROC-LevelTransmitter-5306,2.2.62,HART,VLAN-10,2025-12-04T02:58:32.870Z,2026-01-07T22:03:25.944Z,Active Probe,74,80,2,CVE-2024-46471;CVE-2023-22936,,false,2025-02-21,76
BTR-CTL-3089,10.10.2.9,2c:b1:ee:7b:61:68,BTR-CTL-temperature-transmitter,Temperature Transmitter,Rockwell,ROC-TemperatureTransmitter-5901,3.4.22,Foundation Fieldbus,VLAN-10,2025-10-02T11:30:54.682Z,2026-01-07T05:59:31.345Z,Passive Monitoring,94,80,3,CVE-2020-29836,,false,2025-02-16,70
BTR-CTL-3090,10.10.2.10,f1:c7:c3:1a:59:f7,BTR-CTL-pressure-transmitter,Pressure Transmitter,ABB,ABB-PressureTransmitter-5980,4.7.1,Modbus,VLAN-10,2025-12-24T21:17:18.349Z,2026-01-01T11:53:29.411Z,SNMP,92,"80,443,22",5,CVE-2020-28642,,true,2025-07-08,66
BTR-CTL-3091,10.10.2.11,86:74:a5:49:88:5e,BTR-CTL-control-valve,Control Valve,Rockwell,ROC-ControlValve-6301,4.8.85,HART,VLAN-10,2025-12-16T07:10:04.435Z,2026-01-03T21:35:59.050Z,SNMP,76,"80,443",5,CVE-2023-20299,,false,2025-01-18,65
BTR-CTL-3093,10.10.2.13,be:ad:5a:0b:b2:a1,BTR-CTL-hmi-station,HMI Station,Honeywell,,5.7.54,IEC 61850,VLAN-10,2025-09-17T17:51:21.531Z,2026-01-06T19:15:20.837Z,SNMP,97,"502,102",1,CVE-2022-36230;CVE-2021-38844,VxWorks,true,2025-11-28,95
BTR-CTL-3096,10.10.2.16,b0:2f:4c:e4:f3:d5,,Control Valve,HIMA,,1.7.13,Foundation Fieldbus,VLAN-10,2025-07-15T20:16:49.236Z,2026-01-04T20:15:17.626Z,Protocol Analysis,80,"80,443,22,161",1,CVE-2024-12761,,true,2025-11-07,83
BTR-CTL-3098,10.10.2.18,31:3d:9f:64:c4:b6,BTR-CTL-temperature-transmitter,Temperature Transmitter,ABB,ABB-TemperatureTransmitter-8083,2.3.12,HART,VLAN-10,2025-10-04T02:36:34.557Z,2026-01-04T23:06:09.553Z,Protocol Analysis,92,"80,443,22,161",0,,,false,2025-08-03,75
BTR-CTL-3099,10.10.2.19,6a:5a:8b:ac:4a:b4,BTR-CTL-network-switch,Network Switch,ABB,ABB-NetworkSwitch-1948,4.7.62,Modbus,VLAN-10,2025-12-06T17:47:41.594Z,2026-01-04T04:08:54.036Z,SNMP,95,"80,443,22,161,502",0,CVE-2024-23577;CVE-2024-9649,,true,2025-09-06,61
BTR-CTL-3101,10.10.2.21,54:a9:16:55:2b:96,BTR-CTL-engineering-workstation,Engineering Workstation,Schneider,SCH-EngineeringWorkstation-5463,4.8.11,Modbus TCP,VLAN-10,2025-10-03T16:01:48.455Z,2026-01-06T16:04:37.800Z,Network Scan,98,"502,102,44818,2222",1,,QNX,false,2025-08-08,82
BTR-CTL-3103,10.10.2.23,22:8a:08:ac:42:ce,BTR-CTL-dcs-controller,DCS Controller,ABB,ABB-DCSController-8784,5.9.29,DNP3,VLAN-10,2025-12-03T05:34:56.980Z,2026-01-06T16:55:13.503Z,SNMP,73,"502,102,44818,2222,20000",1,CVE-2021-9872;CVE-2024-6855,QNX,true,2025-06-28,96
BTR-CTL-3107,10.10.2.27,7e:6a:f9:65:f8:62,BTR-CTL-analyzer,Analyzer,Triconex,TRI-Analyzer-5020,3.1.52,HART,VLAN-10,2025-08-29T14:00:01.019Z,2026-01-06T05:48:00.120Z,SNMP,97,"80,443,22,161,502",4,CVE-2024-818;CVE-2022-34323,,true,2025-04-27,67
BTR-CTL-3109,10.10.2.29,34:29:72:1b:6b:d7,BTR-CTL-flow-transmitter,Flow Transmitter,Schneider,SCH-FlowTransmitter-3289,4.7.39,Foundation Fieldbus,VLAN-10,2025-08-01T02:50:58.204Z,2026-01-04T22:29:52.912Z,SNMP,81,"80,443",5,,,true,2025-01-24,69
BTR-CTL-3111,10.10.2.31,08:c1:60:11:2e:4f,BTR-CTL-gas-detector,Gas Detector,Honeywell,,2.8.96,Profibus,VLAN-10,2025-10-31T09:54:20.312Z,2026-01-08T04:42:05.032Z,Active Probe,71,"80,443",1,CVE-2023-41369;CVE-2022-38587,,false,2025-03-09,75
BTR-CTL-3114,10.10.2.34,11:5f:e7:9d:b5:cf,,Pressure Transmitter,Rockwell,,3.6.69,Foundation Fieldbus,VLAN-10,2025-10-10T11:32:42.841Z,2026-01-03T00:17:35.230Z,Active Probe,97,"80,443,22,161",2,,,false,2025-04-02,72
,10.10.2.35,d6:08:ce:21:1b:b0,,Control Valve,Unknown,,2.4.48,Profibus,VLAN-10,2025-09-22T15:55:31.867Z,2026-01-06T15:47:46.832Z,Passive Monitoring,78,"80,443",4,CVE-2022-12207,,true,2025-11-02,79
BTR-CTL-3116,10.10.2.36,82:36:0e:26:26:e2,BTR-CTL-safety-plc,Safety PLC,Rockwell,ROC-SafetyPLC-1111,3.9.50,Ethernet/IP,VLAN-10,2025-10-23T05:49:00.493Z,2026-01-02T22:23:07.359Z,SNMP,90,"502,102,44818",1,CVE-2023-29643;CVE-2021-16530,VxWorks,false,2026-01-05,88
BTR-CTL-3117,10.10.2.37,b2:3c:2b:7e:22:bf,BTR-CTL-analyzer,Analyzer,Yokogawa,,2.4.92,HART,VLAN-10,2025-12-29T17:24:57.667Z,2026-01-02T06:58:55.945Z,SNMP,91,"80,443",6,CVE-2022-7333;CVE-2020-30222,,true,2025-05-18,73
BTR-CTL-3118,10.10.2.38,36:65:a8:8f:b2:d9,BTR-CTL-engineering-workstation,Engineering Workstation,Yokogawa,YOK-EngineeringWorkstation-1473,3.3.20,IEC 61850,VLAN-10,2025-08-18T13:47:36.838Z,2026-01-06T02:42:38.804Z,Active Probe,71,"502,102,44818,2222",2,CVE-2022-29213;CVE-2023-39628,QNX,true,2025-02-22,96
BTR-CTL-3119,10.10.2.39,e1:d9:05:25:a6:8d,BTR-CTL-analyzer,Analyzer,Triconex,TRI-Analyzer-9367,1.3.31,Profibus,VLAN-10,2025-10-07T16:17:56.307Z,2026-01-06T21:01:38.625Z,Protocol Analysis,73,"80,443,22",4,CVE-2022-30340;CVE-2022-47335,,true,2025-12-29,66
,10.10.2.41,4b:4d:85:e5:4d:a7,,Safety PLC,Unknown,,4.2.26,DNP3,VLAN-10,2025-08-01T02:48:59.028Z,2026-01-07T12:15:23.950Z,Protocol Analysis,71,"502,102,44818,2222,20000",1,CVE-2023-41400;CVE-2021-7687,QNX,false,2025-04-06,93
BTR-CTL-3123,10.10.2.43,84:e3:e1:7e:d1:99,BTR-CTL-flow-transmitter,Flow Transmitter,HIMA,HIM-FlowTransmitter-8115,5.9.92,Profibus,VLAN-10,2025-09-10T04:11:15.669Z,2026-01-07T10:55:42.092Z,Passive Monitoring,85,"80,443,22,161,502",1,CVE-2020-14088,,true,2025-10-31,70
BTR-CTL-3124,10.10.2.44,e1:5f:81:2c:6f:a3,BTR-CTL-control-valve,Control Valve,Rockwell,ROC-ControlValve-1120,2.4.64,HART,VLAN-10,2025-11-05T00:10:10.192Z,2026-01-08T03:34:21.229Z,Active Probe,94,"80,443,22",4,CVE-2020-29674,,true,2025-05-19,68
BTR-CTL-3126,10.10.2.46,ea:1e:ff:d2:67:56,,Temperature Transmitter,Unknown,,5.4.56,Foundation Fieldbus,VLAN-10,2025-09-02T14:39:27.182Z,2026-01-05T22:47:30.295Z,Active Probe,78,80,1,,,true,2025-07-25,85
BTR-CTL-3127,10.10.2.47,e3:cb:36:44:f3:c6,BTR-CTL-pressure-transmitter,Pressure Transmitter,Honeywell,HON-PressureTransmitter-4274,3.7.21,HART,VLAN-10,2025-08-08T05:02:29.203Z,2026-01-06T09:06:56.543Z,Active Probe,94,80,6,CVE-2024-2560;CVE-2024-40331,,true,2025-01-25,75
BTR-CTL-3128,10.10.2.48,f2:02:cf:c7:ee:89,,VFD,Unknown,,4.8.14,Profibus,VLAN-10,2025-08-29T07:50:21.827Z,2026-01-01T06:08:40.341Z,Network Scan,92,"80,443,22",6,,,false,2025-06-07,72
BTR-CTL-3129,10.10.2.49,33:8b:eb:9e:bf:de,BTR-CTL-rtu,RTU,Emerson,EME-RTU-5732,4.9.12,DNP3,VLAN-10,2025-09-25T13:07:26.660Z,2026-01-03T00:29:39.121Z,Passive Monitoring,99,502,1,CVE-2022-39682;CVE-2020-1399,QNX,true,2025-01-08,86
BTR-CTL-3130,10.10.2.50,ea:a6:80:13:7e:ac,BTR-CTL-historian-server,Historian Server,Triconex,TRI-HistorianServer-2530,1.0.15,Modbus TCP,VLAN-10,2025-07-24T22:55:22.257Z,2026-01-03T07:41:48.767Z,Active Probe,71,"502,102,44818",1,CVE-2024-20651;CVE-2024-30047,Linux RT,false,2025-10-04,85
BTR-CTL-3131,10.10.2.51,91:9a:4b:4c:c5:7b,BTR-CTL-motor-starter,Motor Starter,HIMA,HIM-MotorStarter-1717,3.5.28,Profibus,VLAN-10,2025-11-19T01:17:58.121Z,2026-01-08T01:36:15.294Z,SNMP,88,"80,443",7,,,true,2025-04-27,70
BTR-CTL-3132,10.10.2.52,3a:4a:58:48:ad:68,BTR-CTL-pressure-transmitter,Pressure Transmitter,Emerson,EME-PressureTransmitter-1284,2.0.42,Foundation Fieldbus,VLAN-10,2025-11-27T22:39:58.641Z,2026-01-07T03:48:01.910Z,Protocol Analysis,76,"80,443",5,CVE-2021-47992,,true,2025-03-29,71
BTR-CTL-3133,10.10.2.53,d7:f8:8c:91:73:3b,BTR-CTL-control-valve,Control Valve,Yokogawa,YOK-ControlValve-8323,5.8.69,Foundation Fieldbus,VLAN-10,2025-10-09T16:15:46.464Z,2026-01-07T04:02:46.863Z,SNMP,92,80,4,,,false,2025-11-07,73
BTR-CTL-3134,10.10.2.54,36:d7:11:c0:0c:0b,BTR-CTL-flow-transmitter,Flow Transmitter,Honeywell,HON-FlowTransmitter-9741,4.7.59,Foundation Fieldbus,VLAN-10,2025-12-04T01:01:51.342Z,2026-01-03T16:57:38.201Z,Network Scan,90,"80,443,22,161",7,,,true,2025-09-02,77
,10.10.2.55,bf:76:03:68:e6:4c,,Unknown,Unknown,,5.5.55,Foundation Fieldbus,VLAN-10,2025-08-07T23:34:39.789Z,2026-01-04T02:52:49.478Z,Active Probe,98,"80,443",6,,,true,2025-10-04,85
BTR-CTL-3137,10.10.2.57,ba:62:0d:af:16:57,,Flow Transmitter,Unknown,,2.0.21,Profibus,VLAN-10,2025-11-16T01:48:09.890Z,2026-01-07T04:01:42.173Z,SNMP,77,"80,443,22",4,CVE-2020-49958;CVE-2020-40655,,false,2025-08-08,84
BTR-CTL-3138,10.10.2.58,0d:8d:d1:05:5e:d5,,HMI Station,HIMA,,1.5.6,Modbus TCP,VLAN-10,2025-09-17T01:09:47.207Z,2026-01-01T16:23:53.323Z,Network Scan,70,"502,102",1,CVE-2022-38186,QNX,true,2025-02-12,98
BTR-CTL-3139,10.10.2.59,84:ae:8e:bc:4c:a5,BTR-CTL-historian-server,Historian Server,Triconex,TRI-HistorianServer-3577,3.1.10,IEC 61850,VLAN-10,2025-07-22T08:14:36.955Z,2026-01-04T03:19:25.237Z,Active Probe,96,"502,102,44818,2222,20000",0,CVE-2020-38437;CVE-2020-44704,QNX,true,2025-04-19,85
,10.10.2.60,94:b3:ff:36:16:c3,,Unknown,Unknown,,2.7.99,Foundation Fieldbus,VLAN-10,2025-08-02T19:52:07.527Z,2026-01-06T07:48:54.390Z,Network Scan,74,"80,443",0,CVE-2021-41240,,true,2025-02-27,75
BTR-CTL-3141,10.10.2.61,60:40:e7:2d:db:b7,BTR-CTL-flow-transmitter,Flow Transmitter,HIMA,HIM-FlowTransmitter-6832,1.6.17,Foundation Fieldbus,VLAN-10,2025-12-07T20:17:15.186Z,2026-01-03T08:35:00.951Z,SNMP,73,"80,443",4,CVE-2024-27346;CVE-2021-3307,,true,2025-10-09,80
BTR-CTL-3142,10.10.2.62,88:c5:6d:53:26:17,BTR-CTL-temperature-transmitter,Temperature Transmitter,Schneider,SCH-TemperatureTransmitter-3136,3.5.93,Foundation Fieldbus,VLAN-10,2025-11-07T02:05:03.338Z,2026-01-04T17:20:11.929Z,Active Probe,85,"80,443,22,161,502",6,,,true,2025-04-19,70
BTR-CTL-3143,10.10.2.63,94:e0:5a:d0:ab:28,BTR-CTL-control-valve,Control Valve,HIMA,HIM-ControlValve-6799,3.5.66,Profibus,VLAN-10,2025-08-10T00:16:20.953Z,2026-01-06T19:03:42.128Z,SNMP,82,"80,443",2,CVE-2022-888;CVE-2023-4175,,false,2025-03-30,73
BTR-CTL-3145,10.10.2.65,a6:0a:fe:e8:52:f9,BTR-CTL-dcs-controller,DCS Controller,Schneider,SCH-DCSController-2198,4.8.9,Ethernet/IP,VLAN-10,2025-12-15T02:10:57.490Z,2026-01-06T03:36:58.147Z,Network Scan,82,"502,102,44818",2,CVE-2021-40277,QNX,true,2025-02-15,86
BTR-CTL-3146,10.10.2.66,f3:e0:7b:81:65:db,,Analyzer,Unknown,,3.3.2,HART,VLAN-10,2025-11-08T08:19:52.865Z,2026-01-03T07:49:16.897Z,Network Scan,70,80,3,CVE-2024-2044,,false,2025-01-24,81
BTR-CTL-3147,10.10.2.67,42:21:45:d4:c7:fd,BTR-CTL-pressure-transmitter,Pressure Transmitter,Siemens,SIE-PressureTransmitter-3055,3.3.19,HART,VLAN-10,2025-11-08T00:30:51.868Z,2026-01-07T04:40:06.785Z,Network Scan,98,"80,443,22,161,502",6,CVE-2021-24386,,false,2025-12-05,73
BTR-CTL-3148,10.10.2.68,69:fe:e0:79:43:e7,BTR-CTL-control-valve,Control Valve,Honeywell,HON-ControlValve-9367,1.4.23,Modbus,VLAN-10,2026-01-07T00:11:57.590Z,2026-01-06T06:50:11.178Z,SNMP,81,"80,443",5,,,true,2025-03-28,70
BTR-CTL-3151,10.10.2.71,ed:e0:40:c7:71:aa,BTR-CTL-motor-starter,Motor Starter,Emerson,EME-MotorStarter-8834,3.4.81,Modbus,VLAN-10,2025-11-18T00:39:05.911Z,2026-01-03T21:16:42.124Z,Passive Monitoring,84,"80,443,22",0,CVE-2024-15364,,true,2025-03-24,58
BTR-WWT-3152,10.10.23.1,8f:75:50:8d:19:ae,BTR-WWT-temperature-transmitter,Temperature Transmitter,Emerson,EME-TemperatureTransmitter-6484,1.4.41,HART,VLAN-230,2026-01-07T20:01:44.199Z,2026-01-07T23:30:13.655Z,Passive Monitoring,81,80,7,CVE-2022-3871,,true,2025-12-15,60
BTR-WWT-3153,10.10.23.2,bb:82:94:9a:56:38,BTR-WWT-pressure-transmitter,Pressure Transmitter,Yokogawa,YOK-PressureTransmitter-7253,4.0.17,Profibus,VLAN-230,2025-08-31T11:30:34.945Z,2026-01-08T01:37:30.167Z,SNMP,88,"80,443,22,161,502",7,CVE-2022-30398;CVE-2023-17802,,true,2025-03-18,43
BTR-WWT-3154,10.10.23.3,30:e5:2d:08:12:f2,BTR-WWT-plc,PLC,Siemens,SIE-PLC-8374,3.5.80,IEC 61850,VLAN-230,2025-07-30T10:33:58.424Z,2026-01-05T05:04:51.936Z,Passive Monitoring,72,"502,102,44818",0,CVE-2021-21851,QNX,true,2025-01-26,54
BTR-WWT-3155,10.10.23.4,79:67:84:7a:63:6f,,Control Valve,Unknown,,2.9.35,Profibus,VLAN-230,2025-07-16T12:34:16.980Z,2026-01-08T04:32:46.560Z,Protocol Analysis,95,80,6,CVE-2022-17980;CVE-2023-25808,,false,2025-09-06,65
BTR-WWT-3156,10.10.23.5,0a:1f:1c:91:0f:09,BTR-WWT-temperature-transmitter,Temperature Transmitter,ABB,ABB-TemperatureTransmitter-2537,4.5.44,HART,VLAN-230,2025-09-22T05:29:16.401Z,2026-01-02T19:05:09.971Z,Protocol Analysis,98,80,0,CVE-2021-16138,,true,2025-03-14,54
BTR-WWT-3157,10.10.23.6,ad:e5:c8:1a:aa:06,BTR-WWT-vfd,VFD,HIMA,HIM-VFD-3098,1.9.64,Foundation Fieldbus,VLAN-230,2025-07-19T17:49:53.991Z,2026-01-03T17:19:37.886Z,Active Probe,75,"80,443,22,161",4,CVE-2024-31350,,false,2025-10-04,39
BTR-WWT-3158,10.10.23.7,2e:ea:58:56:5c:b2,,Level Transmitter,Unknown,,2.4.23,Foundation Fieldbus,VLAN-230,2025-08-30T16:37:56.085Z,2026-01-07T05:59:09.350Z,SNMP,71,"80,443,22,161",0,CVE-2023-2526,,true,2025-07-12,52
,10.10.23.8,59:aa:25:48:8f:af,,Flame Detector,Unknown,,3.5.70,Modbus,VLAN-230,2025-10-25T01:31:31.415Z,2026-01-07T20:15:08.187Z,SNMP,79,"80,443,22",4,CVE-2021-47386;CVE-2024-13150,,false,2025-02-22,55
BTR-WWT-3160,10.10.23.9,a0:43:2a:bc:17:25,BTR-WWT-control-valve,Control Valve,Honeywell,HON-ControlValve-9435,5.4.87,Foundation Fieldbus,VLAN-230,2025-10-22T23:17:31.265Z,2026-01-02T00:04:40.942Z,SNMP,91,"80,443,22,161,502",3,CVE-2024-10815,,true,2025-11-14,42
,10.10.23.10,ac:35:cd:c9:6c:2b,,SCADA Server,Unknown,,2.4.98,OPC UA,VLAN-230,2025-09-23T22:47:17.766Z,2026-01-07T17:37:39.871Z,Network Scan,86,"502,102,44818,2222",0,CVE-2021-41584,VxWorks,true,2025-04-16,79
BTR-WWT-3162,10.10.23.11,aa:9d:be:10:fc:28,BTR-WWT-plc,PLC,ABB,ABB-PLC-1264,2.8.47,Ethernet/IP,VLAN-230,2025-11-15T19:01:12.629Z,2026-01-07T17:40:26.442Z,SNMP,72,"502,102,44818,2222,20000",0,,Linux RT,false,2025-03-14,64
BTR-WWT-3164,10.10.23.13,98:63:81:e2:72:2c,BTR-WWT-control-valve,Control Valve,Honeywell,,1.8.10,Profibus,VLAN-230,2025-08-23T06:11:58.082Z,2026-01-07T22:46:56.229Z,SNMP,72,80,2,,,true,2025-10-25,53
BTR-WWT-3165,10.10.23.14,bb:08:e8:a2:e2:6e,,PLC,Triconex,,4.1.74,OPC UA,VLAN-230,2025-12-31T20:38:25.096Z,2026-01-04T14:35:57.390Z,Passive Monitoring,92,"502,102,44818",0,CVE-2022-43677;CVE-2023-16906,Linux RT,false,2025-05-09,77
BTR-WWT-3166,10.10.23.15,2f:8b:e2:1f:b0:9c,BTR-WWT-control-valve,Control Valve,Schneider,SCH-ControlValve-6986,5.3.53,Profibus,VLAN-230,2025-08-02T19:53:23.097Z,2026-01-02T19:49:30.848Z,Passive Monitoring,87,80,6,CVE-2021-17632,,true,2025-11-04,56
BTR-WWT-3167,10.10.23.16,7b:cc:a3:ea:75:50,BTR-WWT-plc,PLC,Triconex,TRI-PLC-8810,2.3.42,Modbus TCP,VLAN-230,2025-08-16T21:01:01.374Z,2026-01-07T02:08:37.254Z,Network Scan,87,"502,102,44818,2222,20000",0,CVE-2024-898,VxWorks,true,2025-08-06,64
BTR-WWT-3170,10.10.23.19,fc:70:f7:15:40:f3,BTR-WWT-motor-starter,Motor Starter,HIMA,HIM-MotorStarter-9041,1.4.72,Foundation Fieldbus,VLAN-230,2025-08-09T00:25:13.639Z,2026-01-02T19:32:46.889Z,SNMP,77,"80,443",0,,,true,2025-06-19,41
BTR-WWT-3171,10.10.23.20,3e:9d:be:a4:b5:0a,BTR-WWT-plc,PLC,Yokogawa,YOK-PLC-9520,5.2.3,IEC 61850,VLAN-230,2025-12-01T01:05:21.738Z,2026-01-04T23:23:30.256Z,Protocol Analysis,99,502,2,,Windows Embedded,true,2025-04-03,60
BTR-WWT-3172,10.10.23.21,9b:ca:a9:55:d9:ca,BTR-WWT-temperature-transmitter,Temperature Transmitter,Emerson,EME-TemperatureTransmitter-9588,2.0.13,HART,VLAN-230,2025-08-30T01:29:34.527Z,2026-01-05T23:04:13.802Z,Protocol Analysis,99,"80,443",0,,,true,2025-09-26,58
BTR-WWT-3173,10.10.23.22,a5:10:5d:bd:28:e1,BTR-WWT-level-transmitter,Level Transmitter,Rockwell,ROC-LevelTransmitter-2796,1.3.51,Profibus,VLAN-230,2025-09-20T10:04:53.360Z,2026-01-01T05:51:08.904Z,Active Probe,83,"80,443,22,161,502",5,CVE-2020-5872,,true,2025-06-01,39
BTR-WWT-3174,10.10.23.23,06:ea:ad:c6:29:fd,BTR-WWT-plc,PLC,Schneider,SCH-PLC-5698,3.1.98,OPC UA,VLAN-230,2025-08-28T16:38:13.335Z,2026-01-03T20:30:10.366Z,Network Scan,82,502,1,CVE-2024-37527,VxWorks,true,2026-01-01,71
BTR-WWT-3175,10.10.23.24,d3:09:3a:23:fe:e8,BTR-WWT-pressure-transmitter,Pressure Transmitter,Emerson,EME-PressureTransmitter-7583,3.8.2,HART,VLAN-230,2025-07-22T07:45:24.165Z,2026-01-06T10:04:40.260Z,Network Scan,75,"80,443,22",7,,,false,2025-04-09,40
BTR-WWT-3176,10.10.23.25,5a:e0:4d:9c:d7:0e,BTR-WWT-flow-transmitter,Flow Transmitter,Triconex,TRI-FlowTransmitter-4385,5.1.65,Profibus,VLAN-230,2025-10-12T19:54:02.909Z,2026-01-06T06:22:18.069Z,SNMP,90,80,4,CVE-2020-12183,,false,2025-07-08,59
,10.10.23.26,41:74:b4:9c:f8:d1,,Pressure Transmitter,Unknown,,2.4.97,Modbus,VLAN-230,2025-10-29T13:27:17.919Z,2026-01-02T05:31:01.701Z,SNMP,80,"80,443,22",0,CVE-2021-44753;CVE-2022-28509,,true,2025-09-21,66
BTR-WWT-3178,10.10.23.27,fd:09:82:48:38:dc,BTR-WWT-pressure-transmitter,Pressure Transmitter,Schneider,SCH-PressureTransmitter-6224,5.2.96,HART,VLAN-230,2025-12-23T13:49:07.277Z,2026-01-05T09:51:12.171Z,Passive Monitoring,74,80,0,,,false,2025-01-26,53
BTR-WWT-3179,10.10.23.28,5b:c0:cc:be:23:7f,BTR-WWT-pressure-transmitter,Pressure Transmitter,Siemens,SIE-PressureTransmitter-9825,3.3.75,HART,VLAN-230,2025-12-13T05:02:54.597Z,2026-01-03T09:42:33.451Z,Passive Monitoring,71,"80,443,22",0,CVE-2021-44982;CVE-2020-1808,,true,2025-03-06,48
