tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
BTR-HCK-1068,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Level Transmitter,2,Critical,Rockwell,ROC-LevelTransmitter-6075,SN-mk501vmu-ZQH2NC,Level Transmitter for Hydrocracker operations,"Hydrocracker, Station 8",2021-02-12,10.10.13.74,Modbus,120,SIS-HCK,2025-05-20,2027-10-06
BTR-HCK-1069,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Manual Valve,3,Critical,ABB,ABB-ManualValve-9091,SN-mk501vmu-SFJMYK,Manual Valve for Hydrocracker operations,"Hydrocracker, Station 9",2018-05-17,,,120,SIS-HCK,2025-08-29,2027-05-24
BTR-HCK-1070,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Motor Starter,2,Critical,ABB,ABB-MotorStarter-8307,SN-mk501vmu-C73BRG,Motor Starter for Hydrocracker operations,"Hydrocracker, Station 10",2024-01-25,10.10.13.76,HART,120,SIS-HCK,2025-01-15,2026-05-05
BTR-HCK-1071,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Control Valve,2,Critical,Honeywell,HON-ControlValve-5678,SN-mk501vmu-7MKA9L,Control Valve for Hydrocracker operations,"Hydrocracker, Station 11",2025-12-07,10.10.13.77,Profibus,120,SIS-HCK,2025-07-31,2028-09-18
BTR-HCK-1072,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Flow Transmitter,2,Critical,Emerson,EME-FlowTransmitter-9832,SN-mk501vmu-A6DWVD,Flow Transmitter for Hydrocracker operations,"Hydrocracker, Station 12",2016-12-31,10.10.13.78,HART,120,SIS-HCK,2025-04-10,2028-11-27
BTR-HCK-1073,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Temperature Transmitter,2,Critical,Triconex,TRI-TemperatureTransmitter-5741,SN-mk501vmu-GHDXDJ,Temperature Transmitter for Hydrocracker operations,"Hydrocracker, Station 13",2018-09-08,10.10.13.79,Foundation Fieldbus,120,SIS-HCK,2025-11-06,2027-07-13
BTR-HCK-1074,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Pressure Transmitter,2,Critical,Yokogawa,YOK-PressureTransmitter-4983,SN-mk501vmu-AEHJ25,Pressure Transmitter for Hydrocracker operations,"Hydrocracker, Station 14",2024-05-12,10.10.13.80,HART,120,SIS-HCK,2025-06-24,2026-11-12
BTR-HCK-1075,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Flame Detector,2,Critical,HIMA,HIM-FlameDetector-9980,SN-mk501vmu-QHGM0D,Flame Detector for Hydrocracker operations,"Hydrocracker, Station 15",2017-08-24,10.10.13.81,Profibus,120,SIS-HCK,2025-03-06,2026-06-02
BTR-HCK-1076,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Motor Starter,2,Critical,Honeywell,HON-MotorStarter-9318,SN-mk501vmu-1MDGWK,Motor Starter for Hydrocracker operations,"Hydrocracker, Station 16",2018-01-21,10.10.13.82,Modbus,120,SIS-HCK,2025-08-15,2026-06-21
BTR-HCK-1077,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Level Transmitter,2,Critical,Rockwell,ROC-LevelTransmitter-5876,SN-mk501vmu-B3OSXE,Level Transmitter for Hydrocracker operations,"Hydrocracker, Station 17",2022-12-25,10.10.13.83,Profibus,120,SIS-HCK,2025-11-22,2028-01-07
BTR-HCK-1078,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,PLC,1,Critical,Triconex,TRI-PLC-4806,SN-mk501vmu-0JW0DM,PLC for Hydrocracker operations,"Hydrocracker, Station 18",2024-09-12,10.10.13.84,DNP3,120,SIS-HCK,2025-08-20,2026-12-02
BTR-HCK-1079,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,VFD,2,Critical,Emerson,EME-VFD-1991,SN-mk501vmu-07G7QA,VFD for Hydrocracker operations,"Hydrocracker, Station 19",2019-01-06,10.10.13.85,Foundation Fieldbus,120,SIS-HCK,2025-09-29,2026-04-20
BTR-HCK-1080,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 17,Pressure Transmitter,2,Critical,Honeywell,HON-PressureTransmitter-3906,SN-mk501vmu-D4RGUX,Pressure Transmitter for Hydrocracker operations,"Hydrocracker, Station 20",2022-08-22,10.10.13.86,Profibus,120,SIS-HCK,2025-09-18,2026-09-14
BTR-HCK-1081,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Motor Starter,2,Critical,Rockwell,ROC-MotorStarter-6971,SN-mk501vmu-FM63FP,Motor Starter for Hydrocracker operations,"Hydrocracker, Station 1",2022-11-19,10.10.13.87,Profibus,120,SIS-HCK,2025-11-15,2027-05-23
BTR-HCK-1082,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Safety PLC,1,Critical,Yokogawa,YOK-SafetyPLC-9772,SN-mk501vmu-0ZFLAT,Safety PLC for Hydrocracker operations,"Hydrocracker, Station 2",2016-04-05,10.10.13.88,DNP3,120,SIS-HCK,2025-02-05,2028-09-05
BTR-HCK-1083,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Temperature Transmitter,2,Critical,Emerson,EME-TemperatureTransmitter-5641,SN-mk501vmu-B9BW2T,Temperature Transmitter for Hydrocracker operations,"Hydrocracker, Station 3",2023-04-09,10.10.13.89,HART,120,SIS-HCK,2025-05-10,2028-05-08
BTR-HCK-1084,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Motor Starter,2,Critical,HIMA,HIM-MotorStarter-8150,SN-mk501vmu-CXW49M,Motor Starter for Hydrocracker operations,"Hydrocracker, Station 4",2024-05-08,10.10.13.90,Foundation Fieldbus,120,SIS-HCK,2025-09-01,2028-06-23
BTR-HCK-1085,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Gauge,3,Critical,Triconex,TRI-Gauge-6847,SN-mk501vmu-LAIC6R,Gauge for Hydrocracker operations,"Hydrocracker, Station 5",2017-08-26,,,120,SIS-HCK,2025-07-13,2027-03-20
BTR-HCK-1086,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Engineering Workstation,1,Critical,Triconex,TRI-EngineeringWorkstation-2869,SN-mk501vmu-QS80QC,Engineering Workstation for Hydrocracker operations,"Hydrocracker, Station 6",2020-12-22,10.10.13.92,DNP3,120,SIS-HCK,2025-05-11,2027-10-19
BTR-HCK-1087,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,VFD,2,Critical,Rockwell,ROC-VFD-3470,SN-mk501vmu-5Z8766,VFD for Hydrocracker operations,"Hydrocracker, Station 7",2020-09-14,10.10.13.93,HART,120,SIS-HCK,2025-11-08,2028-03-07
BTR-HCK-1088,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Flow Transmitter,2,Critical,HIMA,HIM-FlowTransmitter-8726,SN-mk501vmu-PJOONQ,Flow Transmitter for Hydrocracker operations,"Hydrocracker, Station 8",2023-06-15,10.10.13.94,Profibus,120,SIS-HCK,2025-04-17,2026-05-10
BTR-HCK-1089,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,RTU,1,Critical,Yokogawa,YOK-RTU-1940,SN-mk501vmu-S1YC07,RTU for Hydrocracker operations,"Hydrocracker, Station 9",2023-12-13,10.10.13.95,DNP3,120,SIS-HCK,2025-11-06,2027-12-23
BTR-HCK-1090,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Temperature Transmitter,2,Critical,Yokogawa,YOK-TemperatureTransmitter-2236,SN-mk501vmu-0ULK25,Temperature Transmitter for Hydrocracker operations,"Hydrocracker, Station 10",2023-10-08,10.10.13.96,Profibus,120,SIS-HCK,2025-03-30,2027-01-05
BTR-HCK-1091,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Flow Transmitter,2,Critical,Yokogawa,YOK-FlowTransmitter-3081,SN-mk501vmu-M2X1SG,Flow Transmitter for Hydrocracker operations,"Hydrocracker, Station 11",2021-12-30,10.10.13.97,Foundation Fieldbus,120,SIS-HCK,2025-03-19,2027-11-12
BTR-HCK-1092,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Temperature Transmitter,2,Critical,Schneider,SCH-TemperatureTransmitter-4489,SN-mk501vmu-400K38,Temperature Transmitter for Hydrocracker operations,"Hydrocracker, Station 12",2017-05-16,10.10.13.98,Foundation Fieldbus,120,SIS-HCK,2025-02-17,2028-07-16
BTR-HCK-1093,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Network Switch,2,Critical,Triconex,TRI-NetworkSwitch-7901,SN-mk501vmu-9L77AD,Network Switch for Hydrocracker operations,"Hydrocracker, Station 13",2016-11-24,10.10.13.99,Foundation Fieldbus,120,SIS-HCK,2025-05-23,2027-11-03
BTR-HCK-1094,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Analyzer,2,Critical,Triconex,TRI-Analyzer-7620,SN-mk501vmu-QHU81N,Analyzer for Hydrocracker operations,"Hydrocracker, Station 14",2018-11-21,10.10.13.100,HART,120,SIS-HCK,2025-12-25,2027-05-09
BTR-HCK-1095,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Level Transmitter,2,Critical,HIMA,HIM-LevelTransmitter-5008,SN-mk501vmu-PB8P7H,Level Transmitter for Hydrocracker operations,"Hydrocracker, Station 15",2025-09-14,10.10.13.101,Foundation Fieldbus,120,SIS-HCK,2025-02-04,2028-06-11
BTR-HCK-1096,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,PLC,1,Critical,Emerson,EME-PLC-1419,SN-mk501vmu-1OKDD4,PLC for Hydrocracker operations,"Hydrocracker, Station 16",2016-05-10,10.10.13.102,OPC UA,120,SIS-HCK,2025-06-11,2028-07-19
BTR-HCK-1097,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Relief Valve,3,Critical,Honeywell,HON-ReliefValve-6273,SN-mk501vmu-F8R6BR,Relief Valve for Hydrocracker operations,"Hydrocracker, Station 17",2016-01-14,,,120,SIS-HCK,2025-12-26,2027-09-23
BTR-HCK-1098,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,VFD,2,Critical,Emerson,EME-VFD-5203,SN-mk501vmu-BH8ZVI,VFD for Hydrocracker operations,"Hydrocracker, Station 18",2020-04-22,10.10.13.104,HART,120,SIS-HCK,2025-10-03,2027-10-09
BTR-HCK-1099,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Pressure Transmitter,2,Critical,Schneider,SCH-PressureTransmitter-9577,SN-mk501vmu-87ZTY8,Pressure Transmitter for Hydrocracker operations,"Hydrocracker, Station 19",2016-08-24,10.10.13.105,Modbus,120,SIS-HCK,2025-09-07,2027-11-03
BTR-HCK-1100,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 18,Historian Server,1,Critical,Triconex,TRI-HistorianServer-3206,SN-mk501vmu-6Y56FU,Historian Server for Hydrocracker operations,"Hydrocracker, Station 20",2016-03-24,10.10.13.106,DNP3,120,SIS-HCK,2025-11-18,2027-05-03
BTR-HCK-1101,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 19,Control Valve,2,Critical,Honeywell,HON-ControlValve-9309,SN-mk501vmu-YQ29GH,Control Valve for Hydrocracker operations,"Hydrocracker, Station 1",2019-09-12,10.10.13.107,HART,120,SIS-HCK,2025-04-08,2026-02-05
BTR-HCK-1102,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 19,VFD,2,Critical,Rockwell,ROC-VFD-7994,SN-mk501vmu-C701BU,VFD for Hydrocracker operations,"Hydrocracker, Station 2",2021-03-09,10.10.13.108,Profibus,120,SIS-HCK,2025-12-25,2028-02-08
BTR-HCK-1103,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 19,Flow Transmitter,2,Critical,Honeywell,HON-FlowTransmitter-9375,SN-mk501vmu-HHP5YN,Flow Transmitter for Hydrocracker operations,"Hydrocracker, Station 3",2022-06-15,10.10.13.109,HART,120,SIS-HCK,2025-04-06,2028-08-17
BTR-HCK-1104,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 19,Network Switch,2,Critical,Siemens,SIE-NetworkSwitch-1226,SN-mk501vmu-N2ZE2D,Network Switch for Hydrocracker operations,"Hydrocracker, Station 4",2019-03-02,10.10.13.110,Foundation Fieldbus,120,SIS-HCK,2025-08-31,2027-01-16
BTR-HCK-1105,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 19,Control Valve,2,Critical,Emerson,EME-ControlValve-9615,SN-mk501vmu-KDPGKP,Control Valve for Hydrocracker operations,"Hydrocracker, Station 5",2019-04-21,10.10.13.111,Foundation Fieldbus,120,SIS-HCK,2025-02-05,2028-03-30
BTR-HCK-1106,Baytown Refinery,BTR,Hydrocracker,HCK,Hydrocracker - Zone 19,Temperature Transmitter,2,Critical,Siemens,SIE-TemperatureTransmitter-5897,SN-mk501vmu-9341GR,Temperature Transmitter for Hydrocracker operations,"Hydrocracker, Station 6",2022-06-27,10.10.13.112,Foundation Fieldbus,120,SIS-HCK,2025-01-12,2028-08-03
BTR-REF-1107,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Temperature Transmitter,2,High,ABB,ABB-TemperatureTransmitter-7852,SN-mk501vmu-TS35Z0,Temperature Transmitter for Reformer operations,"Reformer, Station 1",2022-11-16,10.10.13.1,HART,130,SIS-REF,2025-07-23,2028-10-03
BTR-REF-1108,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Control Valve,2,High,ABB,ABB-ControlValve-7420,SN-mk501vmu-8J8Z9L,Control Valve for Reformer operations,"Reformer, Station 2",2021-09-03,10.10.13.2,Profibus,130,SIS-REF,2025-08-04,2028-06-27
BTR-REF-1109,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Control Valve,2,High,HIMA,HIM-ControlValve-3334,SN-mk501vmu-1C8I0R,Control Valve for Reformer operations,"Reformer, Station 3",2025-07-09,10.10.13.3,HART,130,SIS-REF,2025-04-10,2026-11-06
BTR-REF-1110,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Manual Valve,3,High,Yokogawa,YOK-ManualValve-5596,SN-mk501vmu-J158SU,Manual Valve for Reformer operations,"Reformer, Station 4",2022-03-25,,,130,SIS-REF,2025-05-19,2028-06-21
BTR-REF-1111,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Motor Starter,2,High,Triconex,TRI-MotorStarter-5140,SN-mk501vmu-UCMASC,Motor Starter for Reformer operations,"Reformer, Station 5",2022-11-21,10.10.13.5,Foundation Fieldbus,130,SIS-REF,2025-07-07,2028-07-29
BTR-REF-1112,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,DCS Controller,1,High,Yokogawa,YOK-DCSController-2099,SN-mk501vmu-8SE7LZ,DCS Controller for Reformer operations,"Reformer, Station 6",2021-02-22,10.10.13.6,IEC 61850,130,SIS-REF,2025-09-04,2027-12-20
BTR-REF-1113,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Flow Transmitter,2,High,Rockwell,ROC-FlowTransmitter-3953,SN-mk501vmu-NQVXGK,Flow Transmitter for Reformer operations,"Reformer, Station 7",2025-08-08,10.10.13.7,Foundation Fieldbus,130,SIS-REF,2025-06-10,2028-06-19
BTR-REF-1114,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Gauge,3,High,Schneider,SCH-Gauge-3101,SN-mk501vmu-ZZ72I2,Gauge for Reformer operations,"Reformer, Station 8",2025-08-22,,,130,SIS-REF,2025-06-11,2028-10-04
BTR-REF-1115,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Control Valve,2,High,Schneider,SCH-ControlValve-2386,SN-mk501vmu-7P6OWT,Control Valve for Reformer operations,"Reformer, Station 9",2018-06-12,10.10.13.9,HART,130,SIS-REF,2025-12-08,2028-08-31
BTR-REF-1116,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Level Transmitter,2,High,Schneider,SCH-LevelTransmitter-7957,SN-mk501vmu-B99DF5,Level Transmitter for Reformer operations,"Reformer, Station 10",2019-01-05,10.10.13.10,Profibus,130,SIS-REF,2025-11-07,2027-06-17
BTR-REF-1117,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Temperature Transmitter,2,High,Honeywell,HON-TemperatureTransmitter-8150,SN-mk501vmu-E2XK56,Temperature Transmitter for Reformer operations,"Reformer, Station 11",2017-11-21,10.10.13.11,Modbus,130,SIS-REF,2025-12-19,2026-04-21
BTR-REF-1118,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Flow Transmitter,2,High,ABB,ABB-FlowTransmitter-3953,SN-mk501vmu-N4F1BG,Flow Transmitter for Reformer operations,"Reformer, Station 12",2020-10-23,10.10.13.12,HART,130,SIS-REF,2025-04-05,2026-07-17
BTR-REF-1119,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Level Transmitter,2,High,Honeywell,HON-LevelTransmitter-7173,SN-mk501vmu-EOANS2,Level Transmitter for Reformer operations,"Reformer, Station 13",2024-09-22,10.10.13.13,Foundation Fieldbus,130,SIS-REF,2025-09-06,2027-05-07
BTR-REF-1120,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Historian Server,1,High,Schneider,SCH-HistorianServer-3257,SN-mk501vmu-9SWNDM,Historian Server for Reformer operations,"Reformer, Station 14",2017-03-29,10.10.13.14,Ethernet/IP,130,SIS-REF,2025-07-24,2026-03-12
BTR-REF-1121,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Control Valve,2,High,Rockwell,ROC-ControlValve-8802,SN-mk501vmu-Z9AZWE,Control Valve for Reformer operations,"Reformer, Station 15",2022-12-21,10.10.13.15,Profibus,130,SIS-REF,2025-02-18,2027-03-27
BTR-REF-1122,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Temperature Transmitter,2,High,Siemens,SIE-TemperatureTransmitter-3080,SN-mk501vmu-QUTPTG,Temperature Transmitter for Reformer operations,"Reformer, Station 16",2023-05-25,10.10.13.16,Modbus,130,SIS-REF,2025-07-13,2028-12-02
BTR-REF-1123,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,VFD,2,High,Schneider,SCH-VFD-9775,SN-mk501vmu-XX5LIH,VFD for Reformer operations,"Reformer, Station 17",2020-03-29,10.10.13.17,Modbus,130,SIS-REF,2025-09-06,2028-11-14
BTR-REF-1124,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Safety PLC,1,High,HIMA,HIM-SafetyPLC-4384,SN-mk501vmu-691LUR,Safety PLC for Reformer operations,"Reformer, Station 18",2020-05-26,10.10.13.18,Ethernet/IP,130,SIS-REF,2025-01-19,2027-04-10
BTR-REF-1125,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Flow Transmitter,2,High,Emerson,EME-FlowTransmitter-5549,SN-mk501vmu-00HDMP,Flow Transmitter for Reformer operations,"Reformer, Station 19",2024-07-11,10.10.13.19,Foundation Fieldbus,130,SIS-REF,2025-11-13,2027-05-12
BTR-REF-1126,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 1,Gauge,3,High,HIMA,HIM-Gauge-4590,SN-mk501vmu-GT43WH,Gauge for Reformer operations,"Reformer, Station 20",2019-08-22,,,130,SIS-REF,2025-12-23,2028-11-16
BTR-REF-1127,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Historian Server,1,High,Emerson,EME-HistorianServer-9104,SN-mk501vmu-M2999C,Historian Server for Reformer operations,"Reformer, Station 1",2019-11-24,10.10.13.21,IEC 61850,130,SIS-REF,2025-05-23,2026-06-21
BTR-REF-1128,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Motor Starter,2,High,Siemens,SIE-MotorStarter-5813,SN-mk501vmu-0YH6D5,Motor Starter for Reformer operations,"Reformer, Station 2",2021-04-03,10.10.13.22,Foundation Fieldbus,130,SIS-REF,2025-12-18,2028-07-15
BTR-REF-1129,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Relief Valve,3,High,Emerson,EME-ReliefValve-6069,SN-mk501vmu-9K8JQP,Relief Valve for Reformer operations,"Reformer, Station 3",2018-10-03,,,130,SIS-REF,2025-10-17,2026-05-06
BTR-REF-1130,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,SCADA Server,1,High,Schneider,SCH-SCADAServer-6330,SN-mk501vmu-9D0TP1,SCADA Server for Reformer operations,"Reformer, Station 4",2022-11-06,10.10.13.24,IEC 61850,130,SIS-REF,2025-06-15,2027-12-05
BTR-REF-1131,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Historian Server,1,High,Siemens,SIE-HistorianServer-6473,SN-mk501vmu-A0M699,Historian Server for Reformer operations,"Reformer, Station 5",2023-07-20,10.10.13.25,OPC UA,130,SIS-REF,2025-08-25,2027-06-21
BTR-REF-1132,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Pressure Transmitter,2,High,ABB,ABB-PressureTransmitter-6804,SN-mk501vmu-WFIHVX,Pressure Transmitter for Reformer operations,"Reformer, Station 6",2023-07-08,10.10.13.26,Profibus,130,SIS-REF,2025-12-10,2027-03-10
BTR-REF-1133,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Flame Detector,2,High,Yokogawa,YOK-FlameDetector-3021,SN-mk501vmu-A76IB1,Flame Detector for Reformer operations,"Reformer, Station 7",2021-09-20,10.10.13.27,Profibus,130,SIS-REF,2025-01-16,2026-11-23
BTR-REF-1134,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Motor Starter,2,High,Emerson,EME-MotorStarter-7928,SN-mk501vmu-30V23U,Motor Starter for Reformer operations,"Reformer, Station 8",2022-01-25,10.10.13.28,Modbus,130,SIS-REF,2025-06-26,2028-08-17
BTR-REF-1135,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Gauge,3,High,Yokogawa,YOK-Gauge-5042,SN-mk501vmu-HFRKUY,Gauge for Reformer operations,"Reformer, Station 9",2025-07-28,,,130,SIS-REF,2025-08-01,2026-02-01
BTR-REF-1136,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Manual Valve,3,High,Emerson,EME-ManualValve-8965,SN-mk501vmu-RL4NAA,Manual Valve for Reformer operations,"Reformer, Station 10",2023-10-15,,,130,SIS-REF,2025-08-02,2026-01-12
BTR-REF-1137,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Engineering Workstation,1,High,Schneider,SCH-EngineeringWorkstation-8503,SN-mk501vmu-6635WN,Engineering Workstation for Reformer operations,"Reformer, Station 11",2023-07-19,10.10.13.31,Ethernet/IP,130,SIS-REF,2025-10-28,2028-02-25
BTR-REF-1138,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Flow Transmitter,2,High,Honeywell,HON-FlowTransmitter-8189,SN-mk501vmu-VA6QSP,Flow Transmitter for Reformer operations,"Reformer, Station 12",2025-12-26,10.10.13.32,Profibus,130,SIS-REF,2025-05-17,2026-10-28
BTR-REF-1139,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Level Transmitter,2,High,Schneider,SCH-LevelTransmitter-2773,SN-mk501vmu-SPHPKK,Level Transmitter for Reformer operations,"Reformer, Station 13",2017-01-30,10.10.13.33,Modbus,130,SIS-REF,2025-07-28,2027-11-29
BTR-REF-1140,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Flow Transmitter,2,High,Siemens,SIE-FlowTransmitter-1858,SN-mk501vmu-TPKEY4,Flow Transmitter for Reformer operations,"Reformer, Station 14",2016-01-20,10.10.13.34,Profibus,130,SIS-REF,2025-07-25,2026-09-21
BTR-REF-1141,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Level Transmitter,2,High,ABB,ABB-LevelTransmitter-7798,SN-mk501vmu-CEED8N,Level Transmitter for Reformer operations,"Reformer, Station 15",2022-03-09,10.10.13.35,Profibus,130,SIS-REF,2025-04-06,2026-08-10
BTR-REF-1142,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Motor Starter,2,High,Yokogawa,YOK-MotorStarter-3560,SN-mk501vmu-01R4LQ,Motor Starter for Reformer operations,"Reformer, Station 16",2020-02-03,10.10.13.36,Modbus,130,SIS-REF,2025-08-03,2027-09-21
BTR-REF-1143,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Control Valve,2,High,Emerson,EME-ControlValve-3073,SN-mk501vmv-GV6BTJ,Control Valve for Reformer operations,"Reformer, Station 17",2016-09-17,10.10.13.37,Profibus,130,SIS-REF,2025-01-21,2026-08-15
BTR-REF-1144,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Temperature Transmitter,2,High,Schneider,SCH-TemperatureTransmitter-3288,SN-mk501vmv-FIDPJJ,Temperature Transmitter for Reformer operations,"Reformer, Station 18",2020-02-13,10.10.13.38,Profibus,130,SIS-REF,2025-01-11,2028-10-26
BTR-REF-1145,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Control Valve,2,High,Schneider,SCH-ControlValve-2950,SN-mk501vmv-XJ1U8M,Control Valve for Reformer operations,"Reformer, Station 19",2018-07-29,10.10.13.39,Modbus,130,SIS-REF,2025-09-26,2028-01-22
BTR-REF-1146,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 2,Control Valve,2,High,Siemens,SIE-ControlValve-4364,SN-mk501vmv-Z0TMCB,Control Valve for Reformer operations,"Reformer, Station 20",2018-10-15,10.10.13.40,HART,130,SIS-REF,2025-06-24,2028-10-30
BTR-REF-1147,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 3,PLC,1,High,Schneider,SCH-PLC-5894,SN-mk501vmv-C3VY7C,PLC for Reformer operations,"Reformer, Station 1",2017-02-27,10.10.13.41,DNP3,130,SIS-REF,2025-12-27,2026-07-15
BTR-REF-1148,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 3,Level Transmitter,2,High,ABB,ABB-LevelTransmitter-6371,SN-mk501vmv-7XAOLU,Level Transmitter for Reformer operations,"Reformer, Station 2",2025-08-18,10.10.13.42,HART,130,SIS-REF,2025-06-08,2027-03-20
BTR-REF-1149,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 3,Manual Valve,3,High,Schneider,SCH-ManualValve-1105,SN-mk501vmv-O8CJQN,Manual Valve for Reformer operations,"Reformer, Station 3",2018-01-19,,,130,SIS-REF,2025-07-09,2027-05-27
BTR-REF-1150,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 3,Temperature Transmitter,2,High,Rockwell,ROC-TemperatureTransmitter-8682,SN-mk501vmv-DS5ZGP,Temperature Transmitter for Reformer operations,"Reformer, Station 4",2025-06-10,10.10.13.44,Profibus,130,SIS-REF,2025-03-06,2026-10-23
BTR-REF-1151,Baytown Refinery,BTR,Reformer,REF,Reformer - Zone 3,Manual Valve,3,High,Rockwell,ROC-ManualValve-8930,SN-mk501vmv-ORBQ22,Manual Valve for Reformer operations,"Reformer, Station 5",2024-10-02,,,130,SIS-REF,2025-04-26,2028-06-10
