tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
API-RSA-0199,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 10,Temperature Controller,2,Critical,Endress+Hauser,END-TemperatureController-6935,SN-mk501w5l-7LABH9,Temperature Controller for Reactor Suite A operations,"Reactor Suite A, Station 19",2017-08-16,172.16.10.199,Modbus,100,SIS-RSA,2025-07-31,2028-08-20
API-RSA-0200,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 10,Conductivity Sensor,2,Critical,Mettler Toledo,MET-ConductivitySensor-4623,SN-mk501w5l-JXDYAO,Conductivity Sensor for Reactor Suite A operations,"Reactor Suite A, Station 20",2024-12-25,172.16.10.200,Profibus,100,SIS-RSA,2025-01-11,2028-08-25
API-RSA-0201,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Label Printer,2,Critical,ABB,ABB-LabelPrinter-6743,SN-mk501w5l-G4H019,Label Printer for Reactor Suite A operations,"Reactor Suite A, Station 1",2016-10-28,172.16.10.201,Profibus,100,SIS-RSA,2025-09-12,2026-09-06
API-RSA-0202,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Temperature Controller,2,Critical,Endress+Hauser,END-TemperatureController-1752,SN-mk501w5l-NOGHAG,Temperature Controller for Reactor Suite A operations,"Reactor Suite A, Station 2",2021-12-05,172.16.10.202,Foundation Fieldbus,100,SIS-RSA,2025-11-08,2026-05-09
API-RSA-0203,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Conductivity Sensor,2,Critical,Endress+Hauser,END-ConductivitySensor-3386,SN-mk501w5l-CVT9OJ,Conductivity Sensor for Reactor Suite A operations,"Reactor Suite A, Station 3",2023-05-06,172.16.10.203,Foundation Fieldbus,100,SIS-RSA,2025-03-15,2026-09-26
API-RSA-0204,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Differential Pressure,2,Critical,ABB,ABB-DifferentialPressure-7135,SN-mk501w5l-D0CCAP,Differential Pressure for Reactor Suite A operations,"Reactor Suite A, Station 4",2019-05-07,172.16.10.204,Foundation Fieldbus,100,SIS-RSA,2025-07-24,2028-05-24
API-RSA-0205,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,HMI,1,Critical,Sartorius,SAR-HMI-6863,SN-mk501w5l-94UKX3,HMI for Reactor Suite A operations,"Reactor Suite A, Station 5",2018-08-29,172.16.10.205,IEC 61850,100,SIS-RSA,2025-05-25,2028-01-07
API-RSA-0206,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Temperature Controller,2,Critical,Mettler Toledo,MET-TemperatureController-4009,SN-mk501w5l-TW9RUW,Temperature Controller for Reactor Suite A operations,"Reactor Suite A, Station 6",2022-06-30,172.16.10.206,Foundation Fieldbus,100,SIS-RSA,2025-05-27,2027-06-19
API-RSA-0207,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Weight Scale,2,Critical,Emerson,EME-WeightScale-1579,SN-mk501w5l-9ERQEV,Weight Scale for Reactor Suite A operations,"Reactor Suite A, Station 7",2022-08-18,172.16.10.207,Foundation Fieldbus,100,SIS-RSA,2025-07-22,2027-04-11
API-RSA-0208,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Weight Scale,2,Critical,Sartorius,SAR-WeightScale-1410,SN-mk501w5l-N9T8J9,Weight Scale for Reactor Suite A operations,"Reactor Suite A, Station 8",2025-02-06,172.16.10.208,Modbus,100,SIS-RSA,2025-08-07,2028-05-05
API-RSA-0209,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Label Printer,2,Critical,Mettler Toledo,MET-LabelPrinter-4660,SN-mk501w5l-ZBNZV8,Label Printer for Reactor Suite A operations,"Reactor Suite A, Station 9",2018-01-28,172.16.10.209,Modbus,100,SIS-RSA,2025-09-30,2026-10-16
API-RSA-0210,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Manual Gauge,3,Critical,Endress+Hauser,END-ManualGauge-9440,SN-mk501w5l-J0WJJ6,Manual Gauge for Reactor Suite A operations,"Reactor Suite A, Station 10",2020-07-25,,,100,SIS-RSA,2025-07-14,2027-04-28
API-RSA-0211,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Temperature Controller,2,Critical,Mettler Toledo,MET-TemperatureController-8331,SN-mk501w5l-57W3PY,Temperature Controller for Reactor Suite A operations,"Reactor Suite A, Station 11",2025-02-19,172.16.10.211,Profibus,100,SIS-RSA,2025-07-12,2028-09-08
API-RSA-0212,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Differential Pressure,2,Critical,Mettler Toledo,MET-DifferentialPressure-8700,SN-mk501w5l-7PO3J5,Differential Pressure for Reactor Suite A operations,"Reactor Suite A, Station 12",2017-04-22,172.16.10.212,Foundation Fieldbus,100,SIS-RSA,2025-10-24,2028-06-04
API-RSA-0213,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Batch Controller,1,Critical,Bürkert,BÜR-BatchController-2434,SN-mk501w5l-4693EB,Batch Controller for Reactor Suite A operations,"Reactor Suite A, Station 13",2019-10-13,172.16.10.213,Modbus TCP,100,SIS-RSA,2025-08-26,2028-10-18
API-RSA-0214,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Flow Meter,2,Critical,Sartorius,SAR-FlowMeter-2977,SN-mk501w5l-D6LTOA,Flow Meter for Reactor Suite A operations,"Reactor Suite A, Station 14",2021-02-19,172.16.10.214,Profibus,100,SIS-RSA,2025-04-25,2028-02-01
API-RSA-0215,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Pressure Sensor,2,Critical,Mettler Toledo,MET-PressureSensor-5380,SN-mk501w5l-HAPVZ1,Pressure Sensor for Reactor Suite A operations,"Reactor Suite A, Station 15",2025-10-01,172.16.10.215,Foundation Fieldbus,100,SIS-RSA,2025-04-03,2027-03-11
API-RSA-0216,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Manual Gauge,3,Critical,Emerson,EME-ManualGauge-4075,SN-mk501w5l-ZXKXNS,Manual Gauge for Reactor Suite A operations,"Reactor Suite A, Station 16",2021-10-24,,,100,SIS-RSA,2025-10-16,2028-07-10
API-RSA-0217,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Manual Gauge,3,Critical,Mettler Toledo,MET-ManualGauge-4948,SN-mk501w5l-UGJNV4,Manual Gauge for Reactor Suite A operations,"Reactor Suite A, Station 17",2019-01-19,,,100,SIS-RSA,2025-04-05,2028-07-24
API-RSA-0218,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Weight Scale,2,Critical,Emerson,EME-WeightScale-6810,SN-mk501w5l-H22NBC,Weight Scale for Reactor Suite A operations,"Reactor Suite A, Station 18",2020-06-23,172.16.10.218,Modbus,100,SIS-RSA,2025-09-11,2026-06-09
API-RSA-0219,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,Pressure Sensor,2,Critical,Mettler Toledo,MET-PressureSensor-4742,SN-mk501w5l-G88NC1,Pressure Sensor for Reactor Suite A operations,"Reactor Suite A, Station 19",2017-05-15,172.16.10.219,Modbus,100,SIS-RSA,2025-05-30,2026-07-10
API-RSA-0220,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 11,pH Sensor,2,Critical,Endress+Hauser,END-pHSensor-8859,SN-mk501w5l-FOB0P0,pH Sensor for Reactor Suite A operations,"Reactor Suite A, Station 20",2021-03-12,172.16.10.220,Foundation Fieldbus,100,SIS-RSA,2025-12-13,2027-10-16
API-RSA-0221,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Flow Meter,2,Critical,Rockwell,ROC-FlowMeter-7044,SN-mk501w5l-8ROMS4,Flow Meter for Reactor Suite A operations,"Reactor Suite A, Station 1",2017-01-31,172.16.10.221,Foundation Fieldbus,100,SIS-RSA,2025-08-06,2028-07-04
API-RSA-0222,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Environmental Monitor,2,Critical,Sartorius,SAR-EnvironmentalMonitor-2551,SN-mk501w5l-6UJVCR,Environmental Monitor for Reactor Suite A operations,"Reactor Suite A, Station 2",2024-03-02,172.16.10.222,Profibus,100,SIS-RSA,2025-09-15,2027-07-10
API-RSA-0223,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Conductivity Sensor,2,Critical,Endress+Hauser,END-ConductivitySensor-3393,SN-mk501w5l-JTK230,Conductivity Sensor for Reactor Suite A operations,"Reactor Suite A, Station 3",2019-02-12,172.16.10.223,Modbus,100,SIS-RSA,2025-10-22,2028-05-13
API-RSA-0224,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,MES Terminal,1,Critical,Bürkert,BÜR-MESTerminal-9285,SN-mk501w5l-04KUP7,MES Terminal for Reactor Suite A operations,"Reactor Suite A, Station 4",2016-02-02,172.16.10.224,DNP3,100,SIS-RSA,2025-06-11,2027-05-29
API-RSA-0225,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,HMI,1,Critical,Siemens,SIE-HMI-3296,SN-mk501w5l-VCFAYE,HMI for Reactor Suite A operations,"Reactor Suite A, Station 5",2020-12-03,172.16.10.225,Ethernet/IP,100,SIS-RSA,2025-06-04,2027-03-15
API-RSA-0226,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Flow Meter,2,Critical,ABB,ABB-FlowMeter-9236,SN-mk501w5l-FZV75F,Flow Meter for Reactor Suite A operations,"Reactor Suite A, Station 6",2024-08-03,172.16.10.226,Modbus,100,SIS-RSA,2025-11-06,2026-10-29
API-RSA-0227,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,PLC,1,Critical,Mettler Toledo,MET-PLC-2585,SN-mk501w5l-WYDOGH,PLC for Reactor Suite A operations,"Reactor Suite A, Station 7",2019-02-05,172.16.10.227,OPC UA,100,SIS-RSA,2025-06-23,2026-02-23
API-RSA-0228,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Flow Meter,2,Critical,Mettler Toledo,MET-FlowMeter-7248,SN-mk501w5l-1HRLZZ,Flow Meter for Reactor Suite A operations,"Reactor Suite A, Station 8",2018-08-12,172.16.10.228,HART,100,SIS-RSA,2025-11-01,2026-12-02
API-RSA-0229,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,PLC,1,Critical,Emerson,EME-PLC-7289,SN-mk501w5l-62C3PC,PLC for Reactor Suite A operations,"Reactor Suite A, Station 9",2016-09-04,172.16.10.229,IEC 61850,100,SIS-RSA,2025-06-07,2027-05-01
API-RSA-0230,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Weight Scale,2,Critical,Emerson,EME-WeightScale-1359,SN-mk501w5l-CPLRWT,Weight Scale for Reactor Suite A operations,"Reactor Suite A, Station 10",2016-02-22,172.16.10.230,Foundation Fieldbus,100,SIS-RSA,2025-11-30,2028-12-16
API-RSA-0231,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Environmental Monitor,2,Critical,Rockwell,ROC-EnvironmentalMonitor-5936,SN-mk501w5l-FK4JBE,Environmental Monitor for Reactor Suite A operations,"Reactor Suite A, Station 11",2019-02-09,172.16.10.231,HART,100,SIS-RSA,2025-06-27,2027-06-21
API-RSA-0232,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Conductivity Sensor,2,Critical,Endress+Hauser,END-ConductivitySensor-7959,SN-mk501w5l-2H1JEN,Conductivity Sensor for Reactor Suite A operations,"Reactor Suite A, Station 12",2020-01-31,172.16.10.232,HART,100,SIS-RSA,2025-06-25,2026-06-29
API-RSA-0233,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Differential Pressure,2,Critical,Sartorius,SAR-DifferentialPressure-4328,SN-mk501w5l-G5BEBM,Differential Pressure for Reactor Suite A operations,"Reactor Suite A, Station 13",2023-10-12,172.16.10.233,Profibus,100,SIS-RSA,2025-06-27,2028-08-24
API-RSA-0234,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,LIMS Terminal,1,Critical,Mettler Toledo,MET-LIMSTerminal-8333,SN-mk501w5l-R0PXSJ,LIMS Terminal for Reactor Suite A operations,"Reactor Suite A, Station 14",2017-08-14,172.16.10.234,Ethernet/IP,100,SIS-RSA,2025-01-19,2028-02-07
API-RSA-0235,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Environmental Monitor,2,Critical,Rockwell,ROC-EnvironmentalMonitor-7185,SN-mk501w5l-SVE86N,Environmental Monitor for Reactor Suite A operations,"Reactor Suite A, Station 15",2025-05-02,172.16.10.235,Profibus,100,SIS-RSA,2025-03-29,2026-09-03
API-RSA-0236,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Batch Controller,1,Critical,Bürkert,BÜR-BatchController-7086,SN-mk501w5l-0RUBK2,Batch Controller for Reactor Suite A operations,"Reactor Suite A, Station 16",2025-11-11,172.16.10.236,OPC UA,100,SIS-RSA,2025-09-26,2027-06-15
API-RSA-0237,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Differential Pressure,2,Critical,Rockwell,ROC-DifferentialPressure-8434,SN-mk501w5l-AWIKHJ,Differential Pressure for Reactor Suite A operations,"Reactor Suite A, Station 17",2023-12-29,172.16.10.237,HART,100,SIS-RSA,2025-09-15,2028-08-31
API-RSA-0238,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,MES Terminal,1,Critical,Endress+Hauser,END-MESTerminal-9195,SN-mk501w5l-9Z1JVC,MES Terminal for Reactor Suite A operations,"Reactor Suite A, Station 18",2020-01-01,172.16.10.238,IEC 61850,100,SIS-RSA,2025-04-01,2027-06-21
API-RSA-0239,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Weight Scale,2,Critical,Emerson,EME-WeightScale-4165,SN-mk501w5l-ES6GSR,Weight Scale for Reactor Suite A operations,"Reactor Suite A, Station 19",2019-01-28,172.16.10.239,Profibus,100,SIS-RSA,2025-07-27,2028-05-22
API-RSA-0240,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 12,Differential Pressure,2,Critical,ABB,ABB-DifferentialPressure-1378,SN-mk501w5l-UIHNFJ,Differential Pressure for Reactor Suite A operations,"Reactor Suite A, Station 20",2016-01-24,172.16.10.240,Foundation Fieldbus,100,SIS-RSA,2025-02-19,2027-09-03
API-RSA-0241,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Pressure Sensor,2,Critical,Siemens,SIE-PressureSensor-2825,SN-mk501w5l-EHU78R,Pressure Sensor for Reactor Suite A operations,"Reactor Suite A, Station 1",2025-09-23,172.16.10.241,Foundation Fieldbus,100,SIS-RSA,2026-01-01,2028-02-13
API-RSA-0242,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,pH Sensor,2,Critical,Rockwell,ROC-pHSensor-1681,SN-mk501w5l-A33SU8,pH Sensor for Reactor Suite A operations,"Reactor Suite A, Station 2",2018-12-01,172.16.10.242,Profibus,100,SIS-RSA,2025-10-23,2027-03-27
API-RSA-0243,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Temperature Controller,2,Critical,Siemens,SIE-TemperatureController-3466,SN-mk501w5l-AUWJMA,Temperature Controller for Reactor Suite A operations,"Reactor Suite A, Station 3",2020-05-07,172.16.10.243,Modbus,100,SIS-RSA,2025-10-05,2026-07-26
API-RSA-0244,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,MES Terminal,1,Critical,Rockwell,ROC-MESTerminal-3872,SN-mk501w5l-D7TSZ1,MES Terminal for Reactor Suite A operations,"Reactor Suite A, Station 4",2023-09-08,172.16.10.244,Ethernet/IP,100,SIS-RSA,2025-03-12,2026-04-25
API-RSA-0245,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Pressure Sensor,2,Critical,Mettler Toledo,MET-PressureSensor-2609,SN-mk501w5l-9CPZY2,Pressure Sensor for Reactor Suite A operations,"Reactor Suite A, Station 5",2024-06-13,172.16.10.245,Foundation Fieldbus,100,SIS-RSA,2025-09-21,2026-08-09
API-RSA-0246,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Temperature Controller,2,Critical,Mettler Toledo,MET-TemperatureController-3796,SN-mk501w5l-RQ50G1,Temperature Controller for Reactor Suite A operations,"Reactor Suite A, Station 6",2017-06-26,172.16.10.246,HART,100,SIS-RSA,2025-02-16,2026-07-23
API-RSA-0247,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Particle Counter,2,Critical,Endress+Hauser,END-ParticleCounter-6437,SN-mk501w5l-9BB8EM,Particle Counter for Reactor Suite A operations,"Reactor Suite A, Station 7",2023-08-13,172.16.10.247,Profibus,100,SIS-RSA,2025-11-30,2027-03-11
API-RSA-0248,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Pressure Sensor,2,Critical,Endress+Hauser,END-PressureSensor-5151,SN-mk501w5l-52VJVF,Pressure Sensor for Reactor Suite A operations,"Reactor Suite A, Station 8",2023-05-22,172.16.10.248,Foundation Fieldbus,100,SIS-RSA,2025-05-31,2027-09-24
API-RSA-0249,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Flow Meter,2,Critical,Rockwell,ROC-FlowMeter-6873,SN-mk501w5l-PRAMHE,Flow Meter for Reactor Suite A operations,"Reactor Suite A, Station 9",2021-11-27,172.16.10.249,Modbus,100,SIS-RSA,2025-07-05,2028-04-15
API-RSA-0250,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,MES Terminal,1,Critical,Sartorius,SAR-MESTerminal-3456,SN-mk501w5l-Z69L7N,MES Terminal for Reactor Suite A operations,"Reactor Suite A, Station 10",2022-06-22,172.16.10.250,IEC 61850,100,SIS-RSA,2025-06-22,2028-03-06
API-RSA-0251,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Flow Meter,2,Critical,Rockwell,ROC-FlowMeter-8368,SN-mk501w5l-1NHY60,Flow Meter for Reactor Suite A operations,"Reactor Suite A, Station 11",2020-12-09,172.16.10.251,HART,100,SIS-RSA,2025-10-27,2028-10-07
API-RSA-0252,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,LIMS Terminal,1,Critical,Emerson,EME-LIMSTerminal-1473,SN-mk501w5l-KH6WXQ,LIMS Terminal for Reactor Suite A operations,"Reactor Suite A, Station 12",2019-11-27,172.16.10.252,IEC 61850,100,SIS-RSA,2025-07-23,2027-12-03
API-RSA-0253,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Temperature Controller,2,Critical,Endress+Hauser,END-TemperatureController-7279,SN-mk501w5l-8DUGMC,Temperature Controller for Reactor Suite A operations,"Reactor Suite A, Station 13",2016-11-29,172.16.10.253,Profibus,100,SIS-RSA,2025-09-13,2027-04-14
API-RSA-0254,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Conductivity Sensor,2,Critical,Rockwell,ROC-ConductivitySensor-4344,SN-mk501w5l-N9KE24,Conductivity Sensor for Reactor Suite A operations,"Reactor Suite A, Station 14",2017-02-21,172.16.10.254,HART,100,SIS-RSA,2025-02-19,2027-10-04
API-RSA-0255,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Manual Gauge,3,Critical,Sartorius,SAR-ManualGauge-2349,SN-mk501w5l-718HIL,Manual Gauge for Reactor Suite A operations,"Reactor Suite A, Station 15",2018-08-29,,,100,SIS-RSA,2026-01-04,2027-08-26
API-RSA-0256,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Manual Gauge,3,Critical,Siemens,SIE-ManualGauge-1658,SN-mk501w5l-6VFKPI,Manual Gauge for Reactor Suite A operations,"Reactor Suite A, Station 16",2020-09-06,,,100,SIS-RSA,2025-04-09,2028-11-24
API-RSA-0257,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Temperature Controller,2,Critical,Endress+Hauser,END-TemperatureController-4384,SN-mk501w5l-1XPTAG,Temperature Controller for Reactor Suite A operations,"Reactor Suite A, Station 17",2017-07-29,172.16.11.3,HART,100,SIS-RSA,2025-02-14,2026-09-24
API-RSA-0258,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Conductivity Sensor,2,Critical,Sartorius,SAR-ConductivitySensor-1026,SN-mk501w5l-406F48,Conductivity Sensor for Reactor Suite A operations,"Reactor Suite A, Station 18",2017-08-01,172.16.11.4,Foundation Fieldbus,100,SIS-RSA,2025-07-05,2027-02-10
API-RSA-0259,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Particle Counter,2,Critical,Mettler Toledo,MET-ParticleCounter-9121,SN-mk501w5l-YLSWYP,Particle Counter for Reactor Suite A operations,"Reactor Suite A, Station 19",2023-01-06,172.16.11.5,Profibus,100,SIS-RSA,2025-05-26,2026-09-04
API-RSA-0260,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 13,Manual Gauge,3,Critical,Rockwell,ROC-ManualGauge-3997,SN-mk501w5l-XQC2JN,Manual Gauge for Reactor Suite A operations,"Reactor Suite A, Station 20",2019-07-31,,,100,SIS-RSA,2025-02-14,2028-05-19
API-RSA-0261,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Batch Controller,1,Critical,Endress+Hauser,END-BatchController-4257,SN-mk501w5l-FR2UNQ,Batch Controller for Reactor Suite A operations,"Reactor Suite A, Station 1",2021-09-07,172.16.11.7,IEC 61850,100,SIS-RSA,2025-05-15,2026-06-09
API-RSA-0262,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,PLC,1,Critical,ABB,ABB-PLC-4618,SN-mk501w5l-849LGH,PLC for Reactor Suite A operations,"Reactor Suite A, Station 2",2016-08-22,172.16.11.8,Ethernet/IP,100,SIS-RSA,2025-12-31,2028-08-02
API-RSA-0263,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Particle Counter,2,Critical,Sartorius,SAR-ParticleCounter-5657,SN-mk501w5l-BK69JE,Particle Counter for Reactor Suite A operations,"Reactor Suite A, Station 3",2017-04-13,172.16.11.9,Foundation Fieldbus,100,SIS-RSA,2025-07-07,2028-11-06
API-RSA-0264,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Weight Scale,2,Critical,ABB,ABB-WeightScale-1119,SN-mk501w5l-9OUACN,Weight Scale for Reactor Suite A operations,"Reactor Suite A, Station 4",2023-07-06,172.16.11.10,Profibus,100,SIS-RSA,2025-04-16,2028-04-11
API-RSA-0265,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Serialization Camera,2,Critical,Endress+Hauser,END-SerializationCamera-9461,SN-mk501w5l-4SN3TG,Serialization Camera for Reactor Suite A operations,"Reactor Suite A, Station 5",2022-07-20,172.16.11.11,Modbus,100,SIS-RSA,2025-03-24,2026-07-02
API-RSA-0266,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Manual Gauge,3,Critical,Rockwell,ROC-ManualGauge-2058,SN-mk501w5l-HWEXML,Manual Gauge for Reactor Suite A operations,"Reactor Suite A, Station 6",2025-12-02,,,100,SIS-RSA,2025-09-24,2028-10-07
API-RSA-0267,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Flow Meter,2,Critical,Emerson,EME-FlowMeter-3141,SN-mk501w5l-FX9IZ8,Flow Meter for Reactor Suite A operations,"Reactor Suite A, Station 7",2017-12-01,172.16.11.13,Foundation Fieldbus,100,SIS-RSA,2025-02-18,2027-04-07
API-RSA-0268,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Serialization Camera,2,Critical,Sartorius,SAR-SerializationCamera-3467,SN-mk501w5l-PBRMD4,Serialization Camera for Reactor Suite A operations,"Reactor Suite A, Station 8",2016-06-21,172.16.11.14,HART,100,SIS-RSA,2025-09-22,2029-01-06
API-RSA-0269,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Flow Meter,2,Critical,Emerson,EME-FlowMeter-4369,SN-mk501w5l-C18148,Flow Meter for Reactor Suite A operations,"Reactor Suite A, Station 9",2019-10-18,172.16.11.15,HART,100,SIS-RSA,2025-12-05,2026-04-23
API-RSA-0270,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Differential Pressure,2,Critical,Endress+Hauser,END-DifferentialPressure-5989,SN-mk501w5l-57RUI8,Differential Pressure for Reactor Suite A operations,"Reactor Suite A, Station 10",2024-07-31,172.16.11.16,HART,100,SIS-RSA,2025-11-11,2026-03-20
API-RSA-0271,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,LIMS Terminal,1,Critical,Sartorius,SAR-LIMSTerminal-2020,SN-mk501w5l-4Q449D,LIMS Terminal for Reactor Suite A operations,"Reactor Suite A, Station 11",2016-05-03,172.16.11.17,Ethernet/IP,100,SIS-RSA,2025-02-28,2026-03-28
API-RSA-0272,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Conductivity Sensor,2,Critical,Bürkert,BÜR-ConductivitySensor-1706,SN-mk501w5l-H27E3R,Conductivity Sensor for Reactor Suite A operations,"Reactor Suite A, Station 12",2017-04-11,172.16.11.18,HART,100,SIS-RSA,2025-04-25,2027-11-11
API-RSA-0273,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Temperature Controller,2,Critical,Siemens,SIE-TemperatureController-7676,SN-mk501w5l-K9GAI5,Temperature Controller for Reactor Suite A operations,"Reactor Suite A, Station 13",2017-12-02,172.16.11.19,Modbus,100,SIS-RSA,2025-08-24,2028-09-18
API-RSA-0274,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Environmental Monitor,2,Critical,ABB,ABB-EnvironmentalMonitor-5152,SN-mk501w5l-I1RNOT,Environmental Monitor for Reactor Suite A operations,"Reactor Suite A, Station 14",2021-01-23,172.16.11.20,Foundation Fieldbus,100,SIS-RSA,2025-12-31,2028-09-19
API-RSA-0275,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Weight Scale,2,Critical,Bürkert,BÜR-WeightScale-6193,SN-mk501w5l-L3VDI4,Weight Scale for Reactor Suite A operations,"Reactor Suite A, Station 15",2019-08-17,172.16.11.21,Profibus,100,SIS-RSA,2025-11-29,2028-09-28
API-RSA-0276,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,Differential Pressure,2,Critical,Emerson,EME-DifferentialPressure-1806,SN-mk501w5l-1D2QZ2,Differential Pressure for Reactor Suite A operations,"Reactor Suite A, Station 16",2019-10-30,172.16.11.22,Foundation Fieldbus,100,SIS-RSA,2025-07-09,2027-06-23
API-RSA-0277,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,PLC,1,Critical,Mettler Toledo,MET-PLC-9131,SN-mk501w5l-3ZXJ28,PLC for Reactor Suite A operations,"Reactor Suite A, Station 17",2022-08-26,172.16.11.23,DNP3,100,SIS-RSA,2025-09-19,2027-02-03
API-RSA-0278,API Production,API,Reactor Suite A,RSA,Reactor Suite A - Zone 14,PLC,1,Critical,Endress+Hauser,END-PLC-1836,SN-mk501w5l-GED3CL,PLC for Reactor Suite A operations,"Reactor Suite A, Station 18",2022-01-09,172.16.11.24,IEC 61850,100,SIS-RSA,2025-12-21,2027-02-11
